Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs,[1] Dry Bulb Temperature (C),[1] Global Horizontal Radiation (Wh/m2),[1] Relative Humidity (),DNR,SC,hdi
Year 1 Sep 30 19:00,0,0,17.45,28.5,-7.410255048,270.3767802,184,4.85,29.51483829,0,22.7196,75.8577,28,0,53,0,0,0
Year 1 Sep 30 20:00,0,0,17.625,26.5,-21.21138009,276.4335464,323.75,3.575,28.02425432,0,22.7196,75.8577,26,0,60,0,0,0
Year 1 Sep 30 21:00,0,0,17.625,24.95,-34.82739073,283.5784286,87.75,1.65,27.04806622,0,22.7196,75.8577,24.6,0,65,0,0,0
Year 1 Sep 30 22:00,0,0,17.825,24.15,-47.94743583,293.3578764,84,0.725,26.39204017,0,22.7196,75.8577,24,0,69,0,0,0
Year 1 Sep 30 23:00,0,0,18.05,24,-59.79556384,309.263495,17,0.15,26.01544762,0,22.7196,75.8577,24,0,70,0,0,0
Year 1 Oct 01 00:00,0,0,18.625,24.15,-68.08584245,338.338444,97.5,1.2,25.68169985,0,22.7196,75.8577,24.2,0,72,0,0,0
Year 1 Oct 01 01:00,0,0,19.325,23.75,-68.75467402,19.55736033,228.25,1.075,25.44823967,0,22.7196,75.8577,23.6,0,78,0,7,0
Year 1 Oct 01 02:00,0,0,19.65,23.3,-60.74280807,49.92435324,318.75,1.05,25.02954244,0,22.7196,75.8577,23.2,0,81,0,7,0
Year 1 Oct 01 03:00,0,0,19.325,23.725,-48.96005786,66.36844335,289.25,1.025,25.00384894,0,22.7196,75.8577,23.9,0,75,0,6,0
Year 1 Oct 01 04:00,0,0,19.125,23.825,-35.85356526,76.33194751,188.25,0.625,24.85865198,0,22.7196,75.8577,23.8,0,75,0,6,0
Year 1 Oct 01 05:00,0,0,19.925,22.6,-22.23996477,83.54183439,40,0.125,24.56195686,0,22.7196,75.8577,22.2,0,88,0,5,0
Year 1 Oct 01 06:00,0,0,20.05,23.025,-8.439090526,89.61588708,225.75,0.6,24.09175849,0,22.7196,75.8577,23.3,0,82,0,5,0
Year 1 Oct 01 07:00,11.75,56.25,20.075,24.35,5.373202228,95.44259857,223.75,1.4,24.56235987,0,22.7196,75.8577,24.7,0,76,0,5,0
Year 1 Oct 01 08:00,58.75,308.75,19.8,26.125,19.04457503,101.7387809,295.75,2.05,26.25052188,0,22.7196,75.8577,26.6,81,66,225,3,47
Year 1 Oct 01 09:00,113,548.25,19.7,27.95,32.366278,109.3948013,213.75,1.975,28.66104024,0,22.7196,75.8577,28.4,306,59,560,2,94
Year 1 Oct 01 10:00,169.5,560.5,19.55,29.75,44.94284575,119.926893,131.25,1.375,30.7757814,0,22.7196,75.8577,30.2,468,53,513,1,170
Year 1 Oct 01 11:00,179,698.25,19.425,31.25,55.86536265,136.2514964,28.75,0.3,32.80950492,0,22.7196,75.8577,31.6,688,48,703,1,168
Year 1 Oct 01 12:00,266,596.25,18.875,32.425,63.00128556,162.4649757,79.5,0,34.90284238,0,22.7196,75.8577,32.7,791,44,684,2,212
Year 1 Oct 01 13:00,426.5,295.25,18.475,32.85,63.22895677,195.6882025,163.75,0,36.95378774,0,22.7196,75.8577,32.9,726,42,333,5,428
Year 1 Oct 01 14:00,384,146.75,18.1,32.45,56.41295582,222.5293408,135.75,0.45,37.04837815,0,22.7196,75.8577,32.3,583,43,182,7,422
Year 1 Oct 01 15:00,258.25,42.25,18.375,31.1,45.63603625,239.3207753,352.5,1.725,35.55670284,0,22.7196,75.8577,30.7,303,48,41,8,270
Year 1 Oct 01 16:00,211.25,55.5,18.8,29.275,33.12303281,250.091553,182.75,3.45,33.71163003,0,22.7196,75.8577,28.8,254,55,46,10,223
Year 1 Oct 01 17:00,149,69.75,19.5,27.15,19.83098593,257.8640416,277.75,4.725,31.21582662,0,22.7196,75.8577,26.6,217,66,84,10,176
Year 1 Oct 01 18:00,51,20.25,19.85,25.475,6.173222538,264.2114411,256.25,5.3,28.70095922,0,22.7196,75.8577,25.1,76,73,27,10,68
Year 1 Oct 01 19:00,0,0,20.05,24.275,-7.635206391,270.0457111,206.5,4.8,26.93011394,0,22.7196,75.8577,24,0,79,0,10,0
Year 1 Oct 01 20:00,0,0,19.875,23.7,-21.44094119,276.0845474,216,3.625,26.1494357,0,22.7196,75.8577,23.6,0,80,0,10,0
Year 1 Oct 01 21:00,0,0,19.8,23.45,-35.07189882,283.1952158,148.5,2.175,25.58749402,0,22.7196,75.8577,23.4,0,80,0,10,0
Year 1 Oct 01 22:00,0,0,19.5,23.475,-48.22238558,292.9274707,113.25,0.975,25.24542127,0,22.7196,75.8577,23.5,0,78,0,10,0
Year 1 Oct 01 23:00,0,0,19.325,23.425,-60.12451817,308.822856,27.5,0.175,25.39888113,0,22.7196,75.8577,23.4,0,78,0,8,0
Year 1 Oct 02 00:00,0,0,19,23.4,-68.47475848,338.1979004,21,0,25.23659895,0,22.7196,75.8577,23.4,0,76,0,8,0
Year 1 Oct 02 01:00,0,0,18.9,23.1,-69.09414813,20.09425789,7,0,24.87112115,0,22.7196,75.8577,23,0,78,0,7,0
Year 1 Oct 02 02:00,0,0,18.825,22.7,-60.95874325,50.6069644,0,0,24.4780068,0,22.7196,75.8577,22.6,0,79,0,6,0
Year 1 Oct 02 03:00,0,0,19.25,22.15,-49.09789109,66.93798097,0,0,24.04319387,0,22.7196,75.8577,22,0,85,0,5,0
Year 1 Oct 02 04:00,0,0,19.625,22,-35.95208622,76.80780752,0,0,23.55579713,0,22.7196,75.8577,22,0,87,0,5,0
Year 1 Oct 02 05:00,0,0,20,22.3,-22.32014798,83.96262814,0,0,23.47074422,0,22.7196,75.8577,22.4,0,87,0,7,0
Year 1 Oct 02 06:00,0,0,20.025,22.775,-8.513770797,90.01050104,0,0,23.8082012,0,22.7196,75.8577,22.9,0,84,0,6,0
Year 1 Oct 02 07:00,10,11.25,19.85,23.95,5.294063197,95.83367644,0,0,24.43125277,0,22.7196,75.8577,24.3,0,76,0,5,0
Year 1 Oct 02 08:00,54,168.75,19.575,25.425,18.95081358,102.1472137,0,0,25.45627177,0,22.7196,75.8577,25.8,46,68,45,5,40
Year 1 Oct 02 09:00,106,565.5,19.575,27.15,32.24466653,109.842535,71.25,0.3,27.89927677,0,22.7196,75.8577,27.6,300,62,540,5,96
Year 1 Oct 02 10:00,169,586,19.6,28.575,44.77320307,120.4336654,195.5,0.7,30.16486539,0,22.7196,75.8577,28.9,507,57,642,6,136
Year 1 Oct 02 11:00,302,377,19.975,29.725,55.61717695,136.7988336,147.25,1.025,32.70509088,0,22.7196,75.8577,30,576,55,418,6,268
Year 1 Oct 02 12:00,387.75,300.25,20.175,30.3,62.65277767,162.8621576,61.5,1.1,34.64531722,0,22.7196,75.8577,30.4,619,55,254,7,404
Year 1 Oct 02 13:00,360.5,400.5,20.35,30.775,62.83601051,195.6507103,82,0.95,35.50538398,0,22.7196,75.8577,30.9,730,54,439,7,339
Year 1 Oct 02 14:00,410.25,294.75,20.025,31.125,56.05987014,222.2108827,20.5,0.675,36.73017014,0,22.7196,75.8577,31.2,675,51,285,7,425
Year 1 Oct 02 15:00,345.25,321.5,19.6,31.65,45.33561938,238.9516572,261.75,0.375,37.04858662,0,22.7196,75.8577,31.8,626,48,324,7,366
Year 1 Oct 02 16:00,256.25,322,18.825,31.8,32.85987458,249.7371364,128.5,0.075,36.39683413,0,22.7196,75.8577,31.8,493,46,314,8,283
Year 1 Oct 02 17:00,152,273,18.225,31.5,19.59085736,257.5280692,23.75,0,34.89202967,0,22.7196,75.8577,31.4,345,45,346,8,176
Year 1 Oct 02 18:00,60,40.5,17.8,30.2,5.945679489,263.8841326,0,0,32.33508452,0,22.7196,75.8577,29.8,95,48,54,10,80
Year 1 Oct 02 19:00,0,0,18,28.45,-7.85858698,269.7142911,0,0,30.40102275,0,22.7196,75.8577,28,0,55,0,10,0
Year 1 Oct 02 20:00,0,0,18.4,26.35,-21.66845968,275.7344228,0,0,28.88673338,0,22.7196,75.8577,25.8,0,64,0,8,0
Year 1 Oct 02 21:00,0,0,19.1,24.75,-35.31388243,282.8095853,15,0.075,27.8906091,0,22.7196,75.8577,24.4,0,73,0,6,0
Year 1 Oct 02 22:00,0,0,19.6,23.725,-48.49441935,292.4920439,17.75,0.025,27.06625129,0,22.7196,75.8577,23.5,0,80,0,5,0
Year 1 Oct 02 23:00,0,0,19.85,23.425,-60.45075272,308.3722689,4.25,0,26.61396685,0,22.7196,75.8577,23.4,0,81,0,3,0
Year 1 Oct 03 00:00,0,0,19.75,23.25,-68.86251309,338.050206,0,0,25.96393508,0,22.7196,75.8577,23.2,0,81,0,5,0
Year 1 Oct 03 01:00,0,0,19.55,23.275,-69.43162666,20.64354297,0,0,25.77420722,0,22.7196,75.8577,23.3,0,79,0,6,0
Year 1 Oct 03 02:00,0,0,19.35,22.925,-61.17172512,51.29630891,0,0,25.1526633,0,22.7196,75.8577,22.8,0,81,0,8,0
Year 1 Oct 03 03:00,0,0,19.525,22.575,-49.23372219,67.50890266,12.75,0.075,24.75081373,0,22.7196,75.8577,22.5,0,84,0,8,0
Year 1 Oct 03 04:00,0,0,19.75,22.2,-36.04964582,77.28348808,19.25,0.025,24.62416137,0,22.7196,75.8577,22.1,0,87,0,8,0
Year 1 Oct 03 05:00,0,0,17.925,20.975,-22.40021084,84.38274873,5,0,23.86820989,0,22.7196,75.8577,20.6,0,81,0,2,0
Year 1 Oct 03 06:00,0,0,17.15,21.275,-8.589030815,90.40419643,0,0,23.51264931,0,22.7196,75.8577,21.5,0,76,0,3,0
Year 1 Oct 03 07:00,10.75,71.25,16.425,22.925,5.21371647,96.22357219,2.25,0,24.20982314,0,22.7196,75.8577,23.4,0,64,0,5,0
Year 1 Oct 03 08:00,44.25,427.25,16.425,25.2,18.85524141,102.5540007,0.75,0,25.93343491,0,22.7196,75.8577,25.8,86,56,285,6,43
Year 1 Oct 03 09:00,61.75,833,15.45,27.6,32.1206528,110.2876458,10.5,1.05,28.25701984,0,22.7196,75.8577,28.2,369,45,854,5,48
Year 1 Oct 03 10:00,119.75,750.75,14.65,29.475,44.60067541,120.9355858,20.75,2.15,30.22061486,0,22.7196,75.8577,29.9,546,39,770,3,103
Year 1 Oct 03 11:00,166.5,723.75,13.075,30.725,55.36624738,137.3366913,39.5,3.525,32.04717732,0,22.7196,75.8577,31,679,32,693,2,170
Year 1 Oct 03 12:00,187.25,753.25,12.6,31.375,62.30334562,163.2472231,51,4.05,33.18875867,0,22.7196,75.8577,31.5,843,32,816,2,156
Year 1 Oct 03 13:00,284.75,552.5,11.775,31.8,62.44387228,195.6116683,64.25,4.4,34.03229817,0,22.7196,75.8577,31.9,783,29,565,2,281
Year 1 Oct 03 14:00,315,435.75,12.025,32.125,55.70724755,221.8970085,68,4.05,34.99362369,0,22.7196,75.8577,32.2,746,30,515,3,296
Year 1 Oct 03 15:00,350.5,189.5,11.375,32.425,45.0354349,238.5860088,71,3.975,35.78722586,0,22.7196,75.8577,32.5,530,27,198,3,372
Year 1 Oct 03 16:00,259.75,199,11.7,32.35,32.59716268,249.3846808,60.75,3.4,35.41978361,0,22.7196,75.8577,32.3,396,29,164,5,286
Year 1 Oct 03 17:00,155.25,240.75,11.9,31.625,19.35155195,257.1930838,48,2.9,34.07664389,0,22.7196,75.8577,31.4,329,30,304,3,181
Year 1 Oct 03 18:00,58.5,38.25,13.175,30.125,5.719386036,263.5571347,24.75,1.75,31.97621819,0,22.7196,75.8577,29.7,92,37,51,2,78
Year 1 Oct 03 19:00,0,0,13.825,27.975,-8.080267208,269.382571,9.75,0.95,29.63002363,0,22.7196,75.8577,27.4,0,44,0,1,0
Year 1 Oct 03 20:00,0,0,14.5,25.75,-21.89380216,275.3832295,1.75,0.2,28.1725071,0,22.7196,75.8577,25.2,0,52,0,0,0
Year 1 Oct 03 21:00,0,0,13.725,24,-35.55319759,282.4215939,13.5,0.45,27.16938017,0,22.7196,75.8577,23.6,0,53,0,0,0
Year 1 Oct 03 22:00,0,0,13.625,23.075,-48.7633711,292.0516122,27,0.825,26.0493781,0,22.7196,75.8577,22.9,0,56,0,0,0
Year 1 Oct 03 23:00,0,0,13.55,22.975,-60.77407351,307.9115034,41.25,1.5,25.50143089,0,22.7196,75.8577,23,0,55,0,0,0
Year 1 Oct 04 00:00,0,0,15.225,23.225,-69.24896286,337.8948679,36.75,1.325,25.35655742,0,22.7196,75.8577,23.3,0,63,0,1,0
Year 1 Oct 04 01:00,0,0,16.925,23.375,-69.76699877,21.20539292,25.75,1.05,25.13350236,0,22.7196,75.8577,23.4,0,69,0,2,0
Year 1 Oct 04 02:00,0,0,18.8,22.95,-61.38171384,51.99215315,5.75,0.25,24.84951801,0,22.7196,75.8577,22.8,0,81,0,2,0
Year 1 Oct 04 03:00,0,0,19.075,22.05,-49.36757445,68.08098527,0,0.075,24.33239219,0,22.7196,75.8577,21.8,0,84,0,2,0
Year 1 Oct 04 04:00,0,0,18.925,21.05,-36.14628721,77.75882477,0,0.025,23.58506088,0,22.7196,75.8577,20.8,0,89,0,2,0
Year 1 Oct 04 05:00,0,0,15.3,20.8,-22.48020048,84.80206083,0,0,23.20727742,0,22.7196,75.8577,20.8,0,66,0,0,0
Year 1 Oct 04 06:00,0,0,14.775,21.625,-8.664915086,90.79684784,0,0,23.15162551,0,22.7196,75.8577,21.9,0,65,0,0,0
Year 1 Oct 04 07:00,11.5,28.75,15.9,23.25,5.132124865,96.61215753,0,0,23.74387494,0,22.7196,75.8577,23.7,0,63,0,0,0
Year 1 Oct 04 08:00,66.25,163.5,16.65,25.275,18.75783447,102.9589991,0,0,25.25306065,0,22.7196,75.8577,25.8,63,58,115,0,46
Year 1 Oct 04 09:00,120,428,17.25,27.45,31.99423584,110.7299656,21,1.875,28.04928827,0,22.7196,75.8577,28,243,53,309,0,127
Year 1 Oct 04 10:00,102.25,804.75,17.25,29.2,44.42530361,121.4324645,42.25,4.075,30.093201,0,22.7196,75.8577,29.6,549,48,785,0,99
Year 1 Oct 04 11:00,130.75,832.5,16.975,30.65,55.11268105,137.8649675,62.75,6.175,31.69652387,0,22.7196,75.8577,31,745,43,864,0,112
Year 1 Oct 04 12:00,209.75,695.25,16,31.6,61.95312835,163.6203556,64.25,6.7,32.77775182,0,22.7196,75.8577,31.8,806,38,738,1,187
Year 1 Oct 04 13:00,249.5,629.5,15.025,32.4,62.0526628,195.5710019,60.75,6.325,34.02695648,0,22.7196,75.8577,32.6,781,34,567,1,278
Year 1 Oct 04 14:00,215,659.75,14.05,32.9,55.35523792,221.5875352,48.75,4.85,34.7228231,0,22.7196,75.8577,33,876,31,817,2,164
Year 1 Oct 04 15:00,344.75,172.75,13.875,33.15,44.73563523,238.2237738,46.5,3.8,35.95523811,0,22.7196,75.8577,33.2,518,31,188,2,368
Year 1 Oct 04 16:00,249.25,181.25,13.825,32.75,32.33503961,249.0341926,42.5,2.7,35.62470797,0,22.7196,75.8577,32.6,358,32,127,2,275
Year 1 Oct 04 17:00,145,264.5,14.25,31.7,19.11320404,256.8591166,44,2.25,34.11319702,0,22.7196,75.8577,31.4,338,36,344,1,172
Year 1 Oct 04 18:00,48,19.5,14.475,29.825,5.494471948,263.2304909,33.75,1.525,31.74633178,0,22.7196,75.8577,29.3,71,40,26,0,64
Year 1 Oct 04 19:00,0,0,15.025,27.65,-8.30011823,269.0506028,22.5,1.075,29.64371658,0,22.7196,75.8577,27.1,0,48,0,0,0
Year 1 Oct 04 20:00,0,0,15.425,25.525,-22.11683631,275.0310274,5,0.25,28.27301219,0,22.7196,75.8577,25,0,56,0,0,0
Year 1 Oct 04 21:00,0,0,16.025,24.025,-35.78970154,282.0313037,0,0,27.29082232,0,22.7196,75.8577,23.7,0,63,0,1,0
Year 1 Oct 04 22:00,0,0,16.425,23.175,-49.02907559,291.6062008,0,0,26.41914747,0,22.7196,75.8577,23,0,67,0,2,0
Year 1 Oct 04 23:00,0,0,16.425,22.85,-61.09428493,307.4403346,0,0,25.74916142,0,22.7196,75.8577,22.8,0,67,0,2,0
Year 1 Oct 05 00:00,0,0,15.65,22.575,-69.63396236,337.7313666,0,0,25.44520921,0,22.7196,75.8577,22.5,0,64,0,2,0
Year 1 Oct 05 01:00,0,0,14.575,22.275,-70.10015465,21.77998523,3,0.15,24.74268322,0,22.7196,75.8577,22.2,0,61,0,1,0
Year 1 Oct 05 02:00,0,0,13.325,21.6,-61.5886739,52.69425219,1,0.05,24.09075822,0,22.7196,75.8577,21.4,0,59,0,0,0
Year 1 Oct 05 03:00,0,0,12.925,20.95,-49.4994743,68.65400382,5.25,0.45,23.60232054,0,22.7196,75.8577,20.8,0,61,0,0,0
Year 1 Oct 05 04:00,0,0,12.9,20.5,-36.24205505,78.23365315,1.75,0.225,23.15982875,0,22.7196,75.8577,20.4,0,62,0,0,0
Year 1 Oct 05 05:00,0,0,14.7,20.55,-22.56016442,85.22042913,0,0.025,22.97657485,0,22.7196,75.8577,20.6,0,72,0,5,0
Year 1 Oct 05 06:00,0,0,15.3,21.2,-8.741467592,91.18832978,13.5,0.15,22.77307386,0,22.7196,75.8577,21.4,0,68,0,5,0
Year 1 Oct 05 07:00,11,21.75,15.6,22.675,5.049252557,96.9993041,31.5,0.95,23.45595318,0,22.7196,75.8577,23.1,0,63,0,5,0
Year 1 Oct 05 08:00,45.25,276,16.075,24.525,18.65857094,103.3620668,42.75,1.95,25.08617826,0,22.7196,75.8577,25,57,58,87,5,44
Year 1 Oct 05 09:00,64.75,814.75,16.575,26.725,31.86541784,111.1693279,44.25,3.325,27.34160577,0,22.7196,75.8577,27.3,363,52,843,3,49
Year 1 Oct 05 10:00,116.5,749,17,28.65,44.2471324,121.9241167,36.5,4.3,29.3024361,0,22.7196,75.8577,29.1,530,49,730,2,112
Year 1 Oct 05 11:00,131,821.5,17.325,30.225,54.85658794,138.3835703,25.75,4.875,31.20059597,0,22.7196,75.8577,30.6,719,45,806,2,130
Year 1 Oct 05 12:00,207.25,724.5,17.55,31.125,61.6022648,163.9817365,17,4.55,32.70940241,0,22.7196,75.8577,31.3,861,44,868,3,134
Year 1 Oct 05 13:00,395.5,344.75,17.6,31.825,61.66250275,195.528641,15,3.875,34.7757394,0,22.7196,75.8577,32,687,42,294,3,427
Year 1 Oct 05 14:00,318,436.5,17.675,32.15,55.00399007,221.2822849,21,3.025,35.39033554,0,22.7196,75.8577,32.2,732,42,497,5,301
Year 1 Oct 05 15:00,347.25,232.75,17.775,32.35,44.43637219,237.8648959,30.5,2.65,35.80638883,0,22.7196,75.8577,32.4,571,42,255,5,369
Year 1 Oct 05 16:00,252.25,218,17.65,32.1,32.07364757,248.6856778,39,2.525,35.28746658,0,22.7196,75.8577,32,392,42,166,5,282
Year 1 Oct 05 17:00,139.5,289.5,17.525,31.4,18.8759476,256.5261988,44,2.725,33.78319112,0,22.7196,75.8577,31.2,342,44,374,3,163
Year 1 Oct 05 18:00,51.75,27,17.35,29.925,5.271066421,262.9042455,45,2.575,31.59315508,0,22.7196,75.8577,29.5,79,48,36,2,69
Year 1 Oct 05 19:00,0,0,16.925,28.225,-8.51801207,268.7184405,44.25,2.35,29.59843188,0,22.7196,75.8577,27.8,0,51,0,1,0
Year 1 Oct 05 20:00,0,0,16.5,26.45,-22.33743095,274.6778794,44.75,1.85,28.21785381,0,22.7196,75.8577,26,0,55,0,1,0
Year 1 Oct 05 21:00,0,0,16.025,25.25,-36.02325292,281.6387817,46.5,1.55,27.2888548,0,22.7196,75.8577,25,0,57,0,1,0
Year 1 Oct 05 22:00,0,0,15.825,24.4,-49.29136862,291.155844,48.5,1.2,26.33802086,0,22.7196,75.8577,24.2,0,60,0,1,0
Year 1 Oct 05 23:00,0,0,15.725,24.05,-61.41118985,306.9585449,46,1.1,25.9359416,0,22.7196,75.8577,24,0,60,0,1,0
Year 1 Oct 06 00:00,0,0,15.85,23.55,-70.01736411,337.5591545,36.75,0.8,25.36815671,0,22.7196,75.8577,23.4,0,63,0,2,0
Year 1 Oct 06 01:00,0,0,16.05,22.875,-70.43098565,22.36749724,21.25,0.55,25.11408875,0,22.7196,75.8577,22.7,0,67,0,2,0
Year 1 Oct 06 02:00,0,0,16.1,21.875,-61.79257424,53.40234986,4.25,0.125,24.29342501,0,22.7196,75.8577,21.6,0,71,0,3,0
Year 1 Oct 06 03:00,0,0,15.875,21.075,-49.62945128,69.22773172,0,0,23.77190579,0,22.7196,75.8577,20.9,0,73,0,3,0
Year 1 Oct 06 04:00,0,0,15.575,20.45,-36.33699545,78.70780886,0,0,23.18723911,0,22.7196,75.8577,20.3,0,74,0,5,0
Year 1 Oct 06 05:00,0,0,15.35,20.525,-22.64015047,85.63771847,0,0,22.83735698,0,22.7196,75.8577,20.6,0,72,0,2,0
Year 1 Oct 06 06:00,0,0,15.3,20.825,-8.818731696,91.57851677,0,0,22.87321239,0,22.7196,75.8577,20.9,0,70,0,5,0
Year 1 Oct 06 07:00,10.25,16,15.375,21.875,4.965065164,97.3848835,0,0,23.00261001,0,22.7196,75.8577,22.2,0,65,0,6,0
Year 1 Oct 06 08:00,63.25,117.25,15.1,23.55,18.5574313,103.7630614,0,0,24.24575004,0,22.7196,75.8577,24,50,57,64,7,41
Year 1 Oct 06 09:00,114,437.75,14.55,25.875,31.73420419,111.6055672,32.25,1.05,27.00935079,0,22.7196,75.8577,26.5,233,48,277,8,130
Year 1 Oct 06 10:00,69.75,929.5,13.5,28.225,44.0662103,122.4103622,61,2.45,28.97410037,0,22.7196,75.8577,28.8,590,38,920,7,66
Year 1 Oct 06 11:00,69,993.5,12.15,30.3,54.59808069,138.892417,84.25,4,30.6080125,0,22.7196,75.8577,30.8,779,31,958,7,81
Year 1 Oct 06 12:00,78,1002.5,10.525,31.625,61.25089384,164.3315452,75,4.925,32.00915195,0,22.7196,75.8577,31.9,1001,26,1100,6,33
Year 1 Oct 06 13:00,197.25,744.25,9.2,32.35,61.27351274,195.48452,58,5.4,33.57537658,0,22.7196,75.8577,32.5,838,23,710,6,213
Year 1 Oct 06 14:00,156,817.75,8.375,32.425,54.65365178,220.9810852,30.75,5.125,33.86755105,0,22.7196,75.8577,32.4,883,22,847,6,150
Year 1 Oct 06 15:00,180,677,8.575,32.25,44.13779692,237.5093188,26,4.625,34.02849518,0,22.7196,75.8577,32.2,749,23,730,7,174
Year 1 Oct 06 16:00,194.25,425.75,9.525,31.6,31.81312836,248.3391415,26.25,3.75,33.67204901,0,22.7196,75.8577,31.4,538,26,518,7,198
Year 1 Oct 06 17:00,154.75,121.75,10.925,30.65,18.63991619,256.1943616,40.25,2.975,32.66265672,0,22.7196,75.8577,30.4,253,31,149,8,183
Year 1 Oct 06 18:00,52.5,30,12.275,29.2,5.049297973,262.5784434,36,1.9,30.77096986,0,22.7196,75.8577,28.8,80,37,40,7,70
Year 1 Oct 06 19:00,0,0,13.65,27.675,-8.733821731,268.3861399,29.25,1,28.92542905,0,22.7196,75.8577,27.3,0,44,0,7,0
Year 1 Oct 06 20:00,0,0,14.825,26.175,-22.55545625,274.3238514,7,0.2,27.82976425,0,22.7196,75.8577,25.8,0,52,0,7,0
Year 1 Oct 06 21:00,0,0,15.775,25.2,-36.2537119,281.2441007,0,0,26.89808727,0,22.7196,75.8577,25,0,58,0,8,0
Year 1 Oct 06 22:00,0,0,16.6,24.475,-49.5500872,290.7005865,0,0,26.54107473,0,22.7196,75.8577,24.3,0,63,0,7,0
Year 1 Oct 06 23:00,0,0,16.95,24.225,-61.72458975,306.4659254,0,0,26.21453705,0,22.7196,75.8577,24.2,0,64,0,7,0
Year 1 Oct 07 00:00,0,0,16.775,23.9,-70.39901839,337.3776549,0,0,25.74904762,0,22.7196,75.8577,23.8,0,65,0,5,0
Year 1 Oct 07 01:00,0,0,16.4,23.425,-70.75938433,22.96810591,5.25,0.075,25.29497886,0,22.7196,75.8577,23.3,0,65,0,2,0
Year 1 Oct 07 02:00,0,0,15.775,22.625,-61.99338833,54.11617879,1.75,0.025,24.76196075,0,22.7196,75.8577,22.4,0,66,0,0,0
Year 1 Oct 07 03:00,0,0,15.45,21.8,-49.75753794,69.80194101,8.25,0.225,24.19603204,0,22.7196,75.8577,21.6,0,68,0,0,0
Year 1 Oct 07 04:00,0,0,15.25,21,-36.43115586,79.18112769,2.75,0.15,23.69408515,0,22.7196,75.8577,20.8,0,70,0,0,0
Year 1 Oct 07 05:00,0,0,14.825,22.75,-22.7202066,86.05379381,0,0.025,23.94513793,0,22.7196,75.8577,23.4,0,58,0,7,0
Year 1 Oct 07 06:00,0,0,15.375,23.325,-8.89675006,91.9672833,0,0,23.83169316,0,22.7196,75.8577,23.3,0,62,0,7,0
Year 1 Oct 07 07:00,6.5,3,16.125,23.975,4.879529823,97.76876731,0,0,23.93362485,0,22.7196,75.8577,24.2,0,62,0,7,0
Year 1 Oct 07 08:00,49.5,103,17.2,24.95,18.45439836,104.1618413,0,0,25.26488541,0,22.7196,75.8577,25.2,27,62,12,7,26
Year 1 Oct 07 09:00,114.5,478,17.725,26.925,31.60060349,112.03852,38.25,0.75,27.96237183,0,22.7196,75.8577,27.5,258,56,376,7,120
Year 1 Oct 07 10:00,102,801.25,18.25,28.85,43.8825896,122.8910261,77.25,1.9,29.89767343,0,22.7196,75.8577,29.3,543,52,784,6,98
Year 1 Oct 07 11:00,144.5,792.5,18.4,30.875,54.33727445,139.3914341,122.75,3.025,31.75298329,0,22.7196,75.8577,31.4,733,46,853,6,114
Year 1 Oct 07 12:00,220.5,657.5,18.55,31.925,60.89915421,164.6699586,129,3.6,33.19789152,0,22.7196,75.8577,32.1,744,45,611,6,236
Year 1 Oct 07 13:00,233.75,670.5,18.225,32.7,60.8858133,195.4385771,118,3.625,34.50834151,0,22.7196,75.8577,32.9,874,41,797,6,174
Year 1 Oct 07 14:00,378.25,334.25,17.65,32.675,54.30436973,220.6837693,79.75,3,36.0677211,0,22.7196,75.8577,32.6,663,41,291,6,413
Year 1 Oct 07 15:00,264.5,445.5,16.3,32.825,43.84005983,237.1569862,61.25,2.275,36.00876506,0,22.7196,75.8577,32.9,638,36,464,7,274
Year 1 Oct 07 16:00,216.75,310,15.075,32.225,31.5536233,247.9945889,51.5,1.725,35.36327258,0,22.7196,75.8577,32,490,35,390,7,236
Year 1 Oct 07 17:00,134,58.25,14.275,31.4,18.40524278,255.8636367,79.75,1.675,33.82574576,0,22.7196,75.8577,31.2,192,35,70,8,159
Year 1 Oct 07 18:00,44.25,17.25,14.85,29.475,4.829294345,262.2531309,114,1.85,31.503906,0,22.7196,75.8577,28.9,65,43,23,8,59
Year 1 Oct 07 19:00,0,0,16.225,27.4,-8.947421316,268.0537583,171.5,2.35,29.1829876,0,22.7196,75.8577,26.9,0,53,0,8,0
Year 1 Oct 07 20:00,0,0,18.175,25.175,-22.77078379,273.9690126,215.75,2.725,27.52812669,0,22.7196,75.8577,24.6,0,70,0,8,0
Year 1 Oct 07 21:00,0,0,19.6,24,-36.48094039,280.8473392,259.5,2.875,26.47371551,0,22.7196,75.8577,23.8,0,79,0,8,0
Year 1 Oct 07 22:00,0,0,20.65,23.2,-49.80506977,290.2404831,259.75,2.45,25.783381,0,22.7196,75.8577,23,0,88,0,8,0
Year 1 Oct 07 23:00,0,0,20.6,23.3,-62.03428495,305.9622774,232.75,1.85,25.22940573,0,22.7196,75.8577,23.4,0,84,0,8,0
