Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Aug 01 01:00,0,0,25.625,26.675,-48.56331484,5.38686077,180,1.95,32.07218419,0,23.0225,72.5714
Year 1 Aug 01 02:00,0,0,25.275,26.125,-46.1287042,20.43231731,180,1.5,32.08002754,0,23.0225,72.5714
Year 1 Aug 01 03:00,0,0,24.975,25.7,-39.40209383,37.58235074,232.5,2.375,32.06481785,0,23.0225,72.5714
Year 1 Aug 01 04:00,0,0,24.825,25.45,-29.79415023,50.4116197,250,2.45,32.02910528,0,23.0225,72.5714
Year 1 Aug 01 05:00,0,0,24.8,25.325,-18.45936404,59.90104974,250,2.325,31.97285666,0,23.0225,72.5714
Year 1 Aug 01 06:00,0,0,24.725,25.225,-6.103641555,67.17784421,250,2.15,31.89775437,0,23.0225,72.5714
Year 1 Aug 01 07:00,9.75,0,24.925,25.575,6.871959132,73.07164751,250,1.95,31.80795097,0,23.0225,72.5714
Year 1 Aug 01 08:00,41.5,0,25.075,25.85,20.23496746,78.16378058,250,1.75,31.70809072,0,23.0225,72.5714
Year 1 Aug 01 09:00,87.5,0,25.25,26.125,33.84134545,82.92443801,197.5,1.55,31.60208471,0,23.0225,72.5714
Year 1 Aug 01 10:00,131.5,0.5,25.15,26.35,47.58908302,87.90303196,180,1.65,31.49300325,0,23.0225,72.5714
Year 1 Aug 01 11:00,166,2.25,25.025,26.55,61.37571055,94.24899767,180,1.85,31.38533574,0,23.0225,72.5714
Year 1 Aug 01 12:00,220.25,6.5,24.85,26.75,74.9373609,107.0861732,180,2.05,31.28341632,0,23.0225,72.5714
Year 1 Aug 01 13:00,353.25,22,24.875,27.625,83.99962244,178.5528381,180,2.25,31.18940008,0,23.0225,72.5714
Year 1 Aug 01 14:00,426.25,51,25.05,28.65,75.27775447,252.3100077,180,2.375,31.10154807,0,23.0225,72.5714
Year 1 Aug 01 15:00,398.75,78.25,25.175,29.725,61.73272414,265.5441783,217.5,2.55,31.02112771,0,23.0225,72.5714
Year 1 Aug 01 16:00,277.75,28.5,25.425,29.4,47.94701606,271.957331,230,1.925,30.95791693,0,23.0225,72.5714
Year 1 Aug 01 17:00,140,9,25.8,28.6,34.19684301,276.9520082,230,1.1,30.91679533,0,23.0225,72.5714
Year 1 Aug 01 18:00,43,0,26.125,27.8,20.58560732,281.7104365,147.5,0.225,30.89454495,0,23.0225,72.5714
Year 1 Aug 01 19:00,9.75,0,26.125,26.925,7.214723126,286.7881692,0,0.975,30.88469234,0,23.0225,72.5714
Year 1 Aug 01 20:00,0,0,25.8749939,26.025,-5.773360952,292.6546033,135,2.275,30.87465255,0,23.0225,72.5714
Year 1 Aug 01 21:00,0,0,25.95,26.55,-18.14928022,299.8863379,180,2.225,30.85297999,0,23.0225,72.5714
Year 1 Aug 01 22:00,0,0,25.85,26.725,-29.51781185,309.3051552,180,2.1,30.81953585,0,23.0225,72.5714
Year 1 Aug 01 23:00,0,0,25.725,26.55,-39.1830987,322.0324287,180,2.1,30.77516034,0,23.0225,72.5714
Year 1 Aug 02 00:00,0,0,25.55,26.425,-46.00262138,339.067656,180,2.1,30.71944035,0,23.0225,72.5714
Year 1 Aug 02 01:00,0,0,25.425,26.25,-48.81281004,5.421458522,180,2.25,30.6553425,0,23.0225,72.5714
Year 1 Aug 02 02:00,0,0,25.325,26.05,-46.35919611,20.57174531,180,2.375,30.58450676,0,23.0225,72.5714
Year 1 Aug 02 03:00,0,0,25.225,25.85,-39.59600576,37.78739421,180,2.55,30.50806353,0,23.0225,72.5714
Year 1 Aug 02 04:00,0,0,25.125,25.725,-29.95084786,50.63730424,180,2.3,30.426717,0,23.0225,72.5714
Year 1 Aug 02 05:00,0,0,25.1,25.7,-18.58503686,60.13012414,180,1.975,30.339993,0,23.0225,72.5714
Year 1 Aug 02 06:00,0,0,25.025,25.625,-6.204911746,67.40891408,180,1.6,30.24817117,0,23.0225,72.5714
Year 1 Aug 02 07:00,32.25,1.75,25,25.75,6.789645976,73.31064512,180,1.65,30.15250113,0,23.0225,72.5714
Year 1 Aug 02 08:00,121,16.5,25.075,25.95,20.1672129,78.421669,180,1.85,30.05495301,0,23.0225,72.5714
Year 1 Aug 02 09:00,216.5,38,25.1,26.15,33.78417433,83.21938051,217.5,2.05,29.9581712,0,23.0225,72.5714
Year 1 Aug 02 10:00,275.5,16.25,25.025,26.425,47.53782561,88.26915744,230,2.1,29.8664809,0,23.0225,72.5714
Year 1 Aug 02 11:00,246.25,12,24.925,26.725,61.32189342,94.76696404,230,2.1,29.78580078,0,23.0225,72.5714
Year 1 Aug 02 12:00,218,8.75,24.9,27.025,74.85192447,108.0281264,230,2.1,29.72129122,0,23.0225,72.5714
Year 1 Aug 02 13:00,353,22,24.975,27.775,83.79340565,178.6762587,230,2.1,29.67471832,0,23.0225,72.5714
Year 1 Aug 02 14:00,425.5,50.75,25.15,28.6,75.16670067,251.3933747,230,2.025,29.64697243,0,23.0225,72.5714
Year 1 Aug 02 15:00,413.75,82.75,25.35,29.475,61.65361278,265.0352268,230,1.85,29.64016713,0,23.0225,72.5714
Year 1 Aug 02 16:00,348.5,49.5,25.325,29.55,47.87071531,271.5986216,230,1.35,29.65686945,0,23.0225,72.5714
Year 1 Aug 02 17:00,240.25,30,25.3,29.275,34.11493579,276.6645169,230,0.75,29.69633351,0,23.0225,72.5714
Year 1 Aug 02 18:00,118.25,15.75,25.3,29.05,20.49355349,281.4607227,147.5,0.15,29.75590119,0,23.0225,72.5714
Year 1 Aug 02 19:00,28.75,0,25.45,28.625,7.108757896,286.5586821,0,0.525,29.83175452,0,23.0225,72.5714
Year 1 Aug 02 20:00,0,0,25.65,28.2,-5.89729586,292.4351564,0,1.225,29.91639736,0,23.0225,72.5714
Year 1 Aug 02 21:00,0,0,25.85,27.725,-18.29606295,299.6721057,262.5,1.925,30.00062997,0,23.0225,72.5714
Year 1 Aug 02 22:00,0,0,25.825,27.525,-29.69309962,309.0990699,230,2.25,30.0768524,0,23.0225,72.5714
Year 1 Aug 02 23:00,0,0,25.725,27.5,-39.39149539,321.8534055,230,2.375,30.14043248,0,23.0225,72.5714
Year 1 Aug 03 00:00,0,0,25.475,27.425,-46.24129516,338.9609078,230,2.55,30.19000178,0,23.0225,72.5714
Year 1 Aug 03 01:00,0,0,25.4,27.175,-49.06714523,5.457085886,230,2.6,30.22451156,0,23.0225,72.5714
Year 1 Aug 03 02:00,0,0,25.325,26.95,-46.59322178,20.71813377,230,2.6,30.24283059,0,23.0225,72.5714
Year 1 Aug 03 03:00,0,0,25.225,26.675,-39.79198474,37.99994534,230,2.6,30.24608751,0,23.0225,72.5714
Year 1 Aug 03 04:00,0,0,25.2,26.525,-30.10852083,50.86982452,230,2.6,30.23555954,0,23.0225,72.5714
Year 1 Aug 03 05:00,0,0,25.125,26.35,-18.71099154,60.36528418,230,2.6,30.21281549,0,23.0225,72.5714
Year 1 Aug 03 06:00,0,0,25.1,26.225,-6.306050993,67.64557816,230,2.6,30.17941775,0,23.0225,72.5714
Year 1 Aug 03 07:00,33.5,16.5,25.025,26.575,6.707682827,73.55505069,230,2.3,30.13657471,0,23.0225,72.5714
Year 1 Aug 03 08:00,128,90.75,24.85,27,20.09987202,78.68510088,230,1.975,30.08746855,0,23.0225,72.5714
Year 1 Aug 03 09:00,251,144.5,24.725,27.475,33.72731677,83.52040052,230,1.6,30.03524379,0,23.0225,72.5714
Year 1 Aug 03 10:00,349.75,71.5,24.7,27.975,47.48653818,88.64250751,230,1.65,29.98559394,0,23.0225,72.5714
Year 1 Aug 03 11:00,307,29.5,24.7,28.4,61.2671819,95.29435494,230,1.85,29.94727455,0,23.0225,72.5714
Year 1 Aug 03 12:00,218,9.5,24.7,28.875,74.76307199,108.9793776,230,2.05,29.92684762,0,23.0225,72.5714
Year 1 Aug 03 13:00,353,22,24.85,29.525,83.57999207,178.8162811,230,2.1,29.92594773,0,23.0225,72.5714
Year 1 Aug 03 14:00,425.25,50.75,25.05,30.3,75.04796601,250.4790036,230,2.1,29.9441363,0,23.0225,72.5714
Year 1 Aug 03 15:00,409,108,25.25,31.025,61.56890856,264.5205341,192.5,2.1,29.98085065,0,23.0225,72.5714
Year 1 Aug 03 16:00,345,144.25,25,31.5,47.78963426,271.2349312,180,2.1,30.03805989,0,23.0225,72.5714
Year 1 Aug 03 17:00,272,107,24.6,31.9,34.02860629,276.3727827,180,2.1,30.11671244,0,23.0225,72.5714
Year 1 Aug 03 18:00,139.5,75.75,24.2,32.3,20.39722816,281.2072356,180,2.1,30.21578558,0,23.0225,72.5714
Year 1 Aug 03 19:00,36.25,0,24.4,31.275,6.998547349,286.3256944,180,1.575,30.33230975,0,23.0225,72.5714
Year 1 Aug 03 20:00,0,0,24.875,29.85,-6.02554744,292.2123541,180,0.875,30.45743019,0,23.0225,72.5714
Year 1 Aug 03 21:00,0,0,25.3,28.375,-18.44732957,299.4546145,45,0.175,30.57976353,0,23.0225,72.5714
Year 1 Aug 03 22:00,0,0,25.25,27.85,-29.87314158,308.8899421,0,0.375,30.69054821,0,23.0225,72.5714
Year 1 Aug 03 23:00,0,0,25.125,27.725,-39.60499053,321.6721307,0,0.875,30.78517676,0,23.0225,72.5714
Year 1 Aug 04 00:00,0,0,24.95,27.55,-46.48527022,338.8541776,0,1.375,30.86260847,0,23.0225,72.5714
Year 1 Aug 04 01:00,0,0,24.75,27.35,-49.32623698,5.493758561,0,1.95,30.9217037,0,23.0225,72.5714
Year 1 Aug 04 02:00,0,0,24.625,27.225,-46.83067739,20.87157717,0,2.475,30.96194402,0,23.0225,72.5714
Year 1 Aug 04 03:00,0,0,24.45,27.05,-39.98992179,38.22003988,262.5,2.975,30.98291233,0,23.0225,72.5714
Year 1 Aug 04 04:00,0,0,24.25,26.625,-30.26707371,51.10916119,230,3.1,30.98606284,0,23.0225,72.5714
Year 1 Aug 04 05:00,0,0,24.125,26.2,-18.83715358,60.60648048,230,3.1,30.97190854,0,23.0225,72.5714
Year 1 Aug 04 06:00,0,0,23.95,25.725,-6.407006654,67.88777223,230,3.1,30.9417319,0,23.0225,72.5714
Year 1 Aug 04 07:00,31.25,1.25,23.9,25.825,6.626100993,73.80479084,230,2.725,30.89686262,0,23.0225,72.5714
Year 1 Aug 04 08:00,120,15,23.975,26.2,20.03295463,78.95399377,230,2.15,30.84091548,0,23.0225,72.5714
Year 1 Aug 04 09:00,224.5,48.25,24,26.525,33.67075898,83.82740159,192.5,1.625,30.77872909,0,23.0225,72.5714
Year 1 Aug 04 10:00,337,60,24.15,27.35,47.43517746,89.02295568,180,2.25,30.71445407,0,23.0225,72.5714
Year 1 Aug 04 11:00,416.5,76.5,24.275,28.35,61.21148883,95.83094459,180,3.325,30.65681953,0,23.0225,72.5714
Year 1 Aug 04 12:00,447,129.25,24.45,29.35,74.67066137,109.9389941,217.5,4.35,30.6148767,0,23.0225,72.5714
Year 1 Aug 04 13:00,462.75,217,24.725,29.075,83.35957205,178.9711663,230,4.225,30.5943288,0,23.0225,72.5714
Year 1 Aug 04 14:00,431.25,297.5,24.95,28.45,74.92151789,249.5683945,230,3.725,30.59434037,0,23.0225,72.5714
Year 1 Aug 04 15:00,395.5,301,25.225,27.775,61.47854986,264.0005737,192.5,3.225,30.61346028,0,23.0225,72.5714
Year 1 Aug 04 16:00,329.25,203,24.85,28.05,47.70373621,270.8664962,180,2.95,30.65169436,0,23.0225,72.5714
Year 1 Aug 04 17:00,238,86,24.325,28.65,33.93783928,276.0769575,180,2.825,30.70802832,0,23.0225,72.5714
Year 1 Aug 04 18:00,117,17.25,23.75,29.25,20.2966343,280.9500861,217.5,2.65,30.77980948,0,23.0225,72.5714
Year 1 Aug 04 19:00,31.75,0,23.675,29.175,6.884110843,286.089292,230,2.675,30.86205415,0,23.0225,72.5714
Year 1 Aug 04 20:00,0,0,23.775,28.8,-6.158080936,291.9862628,230,2.775,30.94666164,0,23.0225,72.5714
Year 1 Aug 04 21:00,0,0,23.875,28.475,-18.6030309,299.2339115,230,2.8,31.02513094,0,23.0225,72.5714
Year 1 Aug 04 22:00,0,0,23.975,28.175,-30.0578763,308.6777969,230,2.875,31.09183112,0,23.0225,72.5714
Year 1 Aug 04 23:00,0,0,24.075,27.8,-39.82351512,321.4886092,230,2.975,31.14378012,0,23.0225,72.5714
Year 1 Aug 05 00:00,0,0,24.175,27.475,-46.73447432,338.7474831,207.5,3.075,31.1786388,0,23.0225,72.5714
Year 1 Aug 05 01:00,0,0,24.05,27.1,-49.59000072,5.53149289,200,3.1,31.19517102,0,23.0225,72.5714
Year 1 Aug 05 02:00,0,0,23.85,26.7,-47.07145811,21.03216951,200,3.1,31.19420417,0,23.0225,72.5714
Year 1 Aug 05 03:00,0,0,23.65,26.3,-40.18970782,38.44771104,222.5,3.1,31.17649862,0,23.0225,72.5714
Year 1 Aug 05 04:00,0,0,23.675,26.05,-30.42641207,51.35529169,230,3.325,31.14330434,0,23.0225,72.5714
Year 1 Aug 05 05:00,0,0,23.775,25.85,-18.96345025,60.85366097,230,3.7,31.09627161,0,23.0225,72.5714
Year 1 Aug 05 06:00,0,0,23.875,25.65,-6.507728323,68.13542992,207.5,4.025,31.03753865,0,23.0225,72.5714
Year 1 Aug 05 07:00,9.5,0,23.825,25.675,6.544929277,74.05979054,200,3.725,30.96853395,0,23.0225,72.5714
Year 1 Aug 05 08:00,40.5,0,23.8,25.85,19.96646788,79.22826387,200,3.225,30.89105669,0,23.0225,72.5714
Year 1 Aug 05 09:00,120.5,11.75,23.725,25.975,33.6144845,84.14028589,185,2.725,30.80760586,0,23.0225,72.5714
Year 1 Aug 05 10:00,287.75,81.25,23.7,26.6,47.38369756,89.41037341,180,2.6,30.72042078,0,23.0225,72.5714
Year 1 Aug 05 11:00,389.25,225.5,23.7,27.475,61.15472496,96.37650154,180,2.6,30.63582664,0,23.0225,72.5714
Year 1 Aug 05 12:00,422.75,345,23.7,28.3,74.57455462,110.9060357,180,2.6,30.56287679,0,23.0225,72.5714
Year 1 Aug 05 13:00,472.5,286.25,23.775,28.65,83.13233261,179.139228,180,2.675,30.51001192,0,23.0225,72.5714
Year 1 Aug 05 14:00,548.5,154.25,23.875,28.925,74.78734004,248.662969,180,2.775,30.48259781,0,23.0225,72.5714
Year 1 Aug 05 15:00,452.25,153.25,23.975,29.15,61.3824822,263.47582,180,2.8,30.48202403,0,23.0225,72.5714
Year 1 Aug 05 16:00,335.75,134.75,24.075,29.425,47.61298938,270.493554,180,2.875,30.51029778,0,23.0225,72.5714
Year 1 Aug 05 17:00,239.25,56.5,24.175,29.65,33.84262363,275.7771935,180,2.975,30.56405909,0,23.0225,72.5714
Year 1 Aug 05 18:00,118.25,16.5,24.275,29.925,20.19177859,280.6893845,217.5,3.075,30.63831562,0,23.0225,72.5714
Year 1 Aug 05 19:00,38,0,24.525,29.475,6.765471196,285.8495597,230,3.475,30.7262087,0,23.0225,72.5714
Year 1 Aug 05 20:00,0,0,24.825,28.85,-6.294858332,291.7569477,230,3.975,30.81865251,0,23.0225,72.5714
Year 1 Aug 05 21:00,0,0,25.125,28.175,-18.76311469,299.0100426,230,4.475,30.90569588,0,23.0225,72.5714
Year 1 Aug 05 22:00,0,0,25.125,28.15,-30.24723953,308.462657,230,4.75,30.98060879,0,23.0225,72.5714
Year 1 Aug 05 23:00,0,0,24.95,28.35,-40.04699779,321.3028427,230,4.875,31.03988822,0,23.0225,72.5714
Year 1 Aug 06 00:00,0,0,24.825,28.55,-46.98883358,338.6408391,230,5.05,31.08316943,0,23.0225,72.5714
Year 1 Aug 06 01:00,0,0,24.875,28.075,-49.85835069,5.570305881,230,4.875,31.10983164,0,23.0225,72.5714
Year 1 Aug 06 02:00,0,0,24.9,27.3,-47.3154582,21.20000429,230,4.5,31.11943817,0,23.0225,72.5714
Year 1 Aug 06 03:00,0,0,24.975,26.575,-40.39123367,38.68298933,230,4.175,31.1116348,0,23.0225,72.5714
Year 1 Aug 06 04:00,0,0,24.775,26.175,-30.58644251,51.6081903,230,3.875,31.08791301,0,23.0225,72.5714
Year 1 Aug 06 05:00,0,0,24.475,25.95,-19.08981063,61.10677087,230,3.5,31.05005953,0,23.0225,72.5714
Year 1 Aug 06 06:00,0,0,24.175,25.675,-6.608167874,68.38848277,267.5,3.175,30.999593,0,23.0225,72.5714
Year 1 Aug 06 07:00,37.75,28.25,24.175,25.825,6.464193957,74.31997311,280,3.1,30.93780441,0,23.0225,72.5714
Year 1 Aug 06 08:00,128.5,172.5,24.2,26.2,19.90041631,79.50782598,280,3.1,30.86714338,0,23.0225,72.5714
Year 1 Aug 06 09:00,200.75,377.25,24.275,26.525,33.55847417,84.45895418,242.5,3.1,30.79195445,0,23.0225,72.5714
Year 1 Aug 06 10:00,276,420.25,24.225,26,47.33205003,89.80463003,230,3.325,30.71872199,0,23.0225,72.5714
Year 1 Aug 06 11:00,387.25,268,24.2,25.125,61.09679921,96.93078851,230,3.7,30.65301596,0,23.0225,72.5714
Year 1 Aug 06 12:00,427.75,127.25,24.12499542,24.3,74.47461834,111.8795575,260,4.025,30.59830216,0,23.0225,72.5714
Year 1 Aug 06 13:00,463.75,109.75,24.25,25.45,82.8984568,179.3188555,270,3.725,30.55688795,0,23.0225,72.5714
Year 1 Aug 06 14:00,456.5,96.75,24.525,27.175,74.64543204,247.764064,270,3.225,30.53567851,0,23.0225,72.5714
Year 1 Aug 06 15:00,430.5,84,24.75,28.95,61.28065842,262.946747,285,2.725,30.53775572,0,23.0225,72.5714
Year 1 Aug 06 16:00,346.5,139.5,24.65,29.925,47.51736697,270.1163421,290,2.45,30.55921423,0,23.0225,72.5714
Year 1 Aug 06 17:00,278,92,24.525,30.55,33.74295239,275.4736428,290,2.325,30.58506692,0,23.0225,72.5714
Year 1 Aug 06 18:00,138.25,73.5,24.35,31.225,20.08267143,280.4252409,260,2.15,30.60762006,0,23.0225,72.5714
Year 1 Aug 06 19:00,39.25,0,24.375,30.875,6.642654685,285.6065816,250,1.575,30.63394586,0,23.0225,72.5714
Year 1 Aug 06 20:00,0,0,24.4,30.25,-6.435838357,291.5244728,250,0.875,30.66660377,0,23.0225,72.5714
Year 1 Aug 06 21:00,0,0,24.475,29.575,-18.92752563,298.7830514,152.5,0.175,30.70127694,0,23.0225,72.5714
Year 1 Aug 06 22:00,0,0,24.8,29.025,-30.44116419,308.2445425,0,0.675,30.7335716,0,23.0225,72.5714
Year 1 Aug 06 23:00,0,0,25.2,28.6,-40.27536485,321.1148289,0,1.5,30.75938895,0,23.0225,72.5714
Year 1 Aug 07 00:00,0,0,25.6,28.125,-47.24827252,338.5342567,262.5,2.375,30.77578148,0,23.0225,72.5714
Year 1 Aug 07 01:00,0,0,25.175,27.85,-50.13120002,5.610215225,230,2.6,30.78135173,0,23.0225,72.5714
Year 1 Aug 07 02:00,0,0,24.475,27.65,-47.56257098,21.3751745,230,2.6,30.7758651,0,23.0225,72.5714
Year 1 Aug 07 03:00,0,0,23.775,27.45,-40.59439021,38.92590249,192.5,2.6,30.75998332,0,23.0225,72.5714
Year 1 Aug 07 04:00,0,0,23.825,27.175,-30.74707276,51.86782804,180,2.45,30.73405481,0,23.0225,72.5714
Year 1 Aug 07 05:00,0,0,24.05,26.8,-19.2161657,61.3657527,180,2.325,30.69868482,0,23.0225,72.5714
Year 1 Aug 07 06:00,0,0,24.325,26.475,-6.708279493,68.64686027,180,2.15,30.65423296,0,23.0225,72.5714
Year 1 Aug 07 07:00,32.25,8,24.475,26.55,6.383918781,74.58526026,180,2.1,30.60141505,0,23.0225,72.5714
Year 1 Aug 07 08:00,123.25,29.25,24.575,26.75,19.83480179,79.79259355,180,2.1,30.54211684,0,23.0225,72.5714
Year 1 Aug 07 09:00,231.75,30.25,24.675,26.95,33.50270626,84.78330584,247.5,2.1,30.47910627,0,23.0225,72.5714
Year 1 Aug 07 10:00,336.25,60,24.625,27.6,47.28018397,90.20559267,270,2.1,30.41669595,0,23.0225,72.5714
Year 1 Aug 07 11:00,416.25,76.5,24.6,28.4,61.03761881,97.4935622,270,2.1,30.3629196,0,23.0225,72.5714
Year 1 Aug 07 12:00,445,108.5,24.525,29.2,74.37072412,112.858613,270,2.1,30.3260353,0,23.0225,72.5714
Year 1 Aug 07 13:00,463.75,109.75,24.5,29.55,82.65812327,179.508529,270,1.95,30.31211761,0,23.0225,72.5714
Year 1 Aug 07 14:00,456.5,96.75,24.425,29.75,74.49580883,246.8729261,270,1.75,30.32323514,0,23.0225,72.5714
Year 1 Aug 07 15:00,434.25,58.75,24.4,29.95,61.17303881,262.4138266,270,1.55,30.35986663,0,23.0225,72.5714
Year 1 Aug 07 16:00,346,49.5,24.4,30.15,47.41684728,269.7350982,270,1.425,30.42132527,0,23.0225,72.5714
Year 1 Aug 07 17:00,236.25,29.5,24.325,30.35,33.6388228,275.1664571,270,1.25,30.50613672,0,23.0225,72.5714
Year 1 Aug 07 18:00,115.75,14.25,24.3,30.55,19.96932697,280.1577645,270,1.05,30.61066218,0,23.0225,72.5714
Year 1 Aug 07 19:00,30.25,0,24.45,30.225,6.515691045,285.3604409,270,0.775,30.72869515,0,23.0225,72.5714
Year 1 Aug 07 20:00,0,0,24.725,29.65,-6.580976503,291.288901,270,0.4,30.85114119,0,23.0225,72.5714
Year 1 Aug 07 21:00,0,0,24.95,29.125,-19.0962054,298.5529801,157.5,0.075,30.96816753,0,23.0225,72.5714
Year 1 Aug 07 22:00,0,0,25.075,28.625,-30.63958047,308.0234707,0,0,31.07281711,0,23.0225,72.5714
Year 1 Aug 07 23:00,0,0,25.175,28.2,-40.50854025,320.9245623,0,0,31.16101227,0,23.0225,72.5714
Year 1 Aug 08 00:00,0,0,25.275,27.725,-47.51271407,338.4277438,0,0,31.23092746,0,23.0225,72.5714
Year 1 Aug 08 01:00,0,0,24.4,27.15,-50.40846077,5.651239314,0,0.525,31.28249757,0,23.0225,72.5714
Year 1 Aug 08 02:00,0,0,23.2,26.55,-47.81268891,21.55777254,262.5,1.3,31.31368142,0,23.0225,72.5714
Year 1 Aug 08 03:00,0,0,22.9,26.4,-40.79906839,39.17647541,230,1.5,31.32449769,0,23.0225,72.5714
Year 1 Aug 08 04:00,0,0,23.725,26.325,-30.90821174,52.13417264,230,1.125,31.31716111,0,23.0225,72.5714
Year 1 Aug 08 05:00,0,0,24.75,26.15,-19.34244837,61.63054631,230,0.625,31.2936428,0,23.0225,72.5714
Year 1 Aug 08 06:00,0,0,25.74999672,26.025,-6.808019715,68.91048986,147.5,0.125,31.25487625,0,23.0225,72.5714
Year 1 Aug 08 07:00,36.75,28.5,25.55,26.3,6.304124952,74.85557216,0,0.225,31.20321282,0,23.0225,72.5714
Year 1 Aug 08 08:00,126.25,179.5,25.025,26.7,19.76962364,80.0824787,0,0.6,31.14252673,0,23.0225,72.5714
Year 1 Aug 08 09:00,185.75,423,24.45,27.1,33.44715644,85.11323882,292.5,0.925,31.07754654,0,23.0225,72.5714
Year 1 Aug 08 10:00,218.75,559.5,24.225,27.725,47.2280461,90.61312621,270,1.3,31.01557398,0,23.0225,72.5714
Year 1 Aug 08 11:00,310.5,496.75,24.125,28.35,60.97708952,98.06457321,270,1.625,30.96730171,0,23.0225,72.5714
Year 1 Aug 08 12:00,420.25,353.5,24.025,29.025,74.262749,113.8422573,307.5,2,30.94028248,0,23.0225,72.5714
Year 1 Aug 08 13:00,426,368.5,24.075,29.725,82.41150606,179.7068289,320,1.95,30.93812891,0,23.0225,72.5714
Year 1 Aug 08 14:00,410.25,363.5,24.175,30.35,74.33850003,245.9907085,320,1.75,30.96383082,0,23.0225,72.5714
Year 1 Aug 08 15:00,386,309.75,24.275,31.025,61.05959117,261.8775272,252.5,1.55,31.01617201,0,23.0225,72.5714
Year 1 Aug 08 16:00,327,202,24.3,31.5,47.31141374,269.3500594,230,1.35,31.09478444,0,23.0225,72.5714
Year 1 Aug 08 17:00,235,84.5,24.3,31.9,33.53023631,274.8557875,230,1.225,31.19727301,0,23.0225,72.5714
Year 1 Aug 08 18:00,114,15,24.3,32.3,19.85176314,279.887064,230,1.05,31.31971734,0,23.0225,72.5714
Year 1 Aug 08 19:00,29.5,0,24.525,31.5,6.38461346,285.1112197,230,1.15,31.45611335,0,23.0225,72.5714
Year 1 Aug 08 20:00,0,0,24.75,30.3,-6.730225039,291.0502935,230,1.275,31.59571828,0,23.0225,72.5714
Year 1 Aug 08 21:00,0,0,25.025,29.1,-19.26909263,298.3198691,207.5,1.45,31.72712073,0,23.0225,72.5714
Year 1 Aug 08 22:00,0,0,24.8,28.575,-30.84241574,307.7994565,200,1.8,31.84242377,0,23.0225,72.5714
Year 1 Aug 08 23:00,0,0,24.475,28.35,-40.74644564,320.7320334,200,2.125,31.93751364,0,23.0225,72.5714
Year 1 Aug 09 00:00,0,0,24.1,28.075,-47.78207959,338.3213048,252.5,2.5,32.01161595,0,23.0225,72.5714
Year 1 Aug 09 01:00,0,0,23.85,27.85,-50.69004393,5.693397265,270,2.3,32.06415254,0,23.0225,72.5714
Year 1 Aug 09 02:00,0,0,23.575,27.65,-48.06570363,21.74789024,270,1.975,32.0939207,0,23.0225,72.5714
Year 1 Aug 09 03:00,0,0,23.35,27.45,-41.00515932,39.43473002,255,1.6,32.1027633,0,23.0225,72.5714
Year 1 Aug 09 04:00,0,0,23.6,27.1,-31.06976968,52.40718854,250,1.65,32.09267175,0,23.0225,72.5714
Year 1 Aug 09 05:00,0,0,24,26.7,-19.46859358,61.90108886,250,1.85,32.06544234,0,23.0225,72.5714
Year 1 Aug 09 06:00,0,0,24.4,26.3,-6.907347454,69.179297,250,2.05,32.02264079,0,23.0225,72.5714
Year 1 Aug 09 07:00,26.25,0,24.425,26.275,6.224831136,75.13082742,250,1.95,31.96559032,0,23.0225,72.5714
Year 1 Aug 09 08:00,108.25,12,24.4,26.45,19.70487856,80.37739225,250,1.75,31.89412231,0,23.0225,72.5714
Year 1 Aug 09 09:00,222.25,66.75,24.325,26.575,33.39179788,85.44864966,197.5,1.55,31.80988926,0,23.0225,72.5714
Year 1 Aug 09 10:00,334.75,154.75,24.3,27.425,47.17558091,91.02709322,180,1.65,31.7190251,0,23.0225,72.5714
Year 1 Aug 09 11:00,388.25,277,24.375,28.45,60.91511586,98.64356591,180,1.85,31.63352136,0,23.0225,72.5714
Year 1 Aug 09 12:00,416.5,341.25,24.4,29.525,74.15057583,114.8295498,180,2.05,31.56443497,0,23.0225,72.5714
Year 1 Aug 09 13:00,449,266.25,24.625,30.175,82.15877454,179.9124397,180,2.325,31.51965329,0,23.0225,72.5714
Year 1 Aug 09 14:00,450.75,168.25,24.85,30.75,74.17354927,245.1184677,180,2.7,31.5035038,0,23.0225,72.5714
Year 1 Aug 09 15:00,403.75,111.5,25.125,31.275,60.94029095,261.3383127,180,3.025,31.51582459,0,23.0225,72.5714
Year 1 Aug 09 16:00,344.25,138.5,25.05,31.325,47.20105496,268.9614619,180,3.1,31.55584804,0,23.0225,72.5714
Year 1 Aug 09 17:00,275,90.25,24.925,31.15,33.41719862,274.5417844,180,3.1,31.619463,0,23.0225,72.5714
Year 1 Aug 09 18:00,135,70.5,24.75,31.025,19.73000157,279.6132469,180,3.1,31.70136922,0,23.0225,72.5714
Year 1 Aug 09 19:00,36.25,0,24.475,30.325,6.24945855,284.858999,180,3.325,31.79628999,0,23.0225,72.5714
