Date/Time,[1] Site Diffuse Solar Radiation Rate per Area  (W/m2),[1] Site Direct Solar Radiation Rate per Area  (W/m2),[1] Site Outdoor Air Dewpoint Temperature  (C),[1] Site Outdoor Air Drybulb Temperature  (C),[1] Site Solar Altitude Angle  (deg),[1] Site Solar Azimuth Angle  (deg),[1] Site Wind Direction  (deg),[1] Site Wind Speed  (m/s),[1] Surface Outside Face Temperature  (C),Orientation,Lats,Longs
Year 1 Jun 13 00:00,0,0,24.2,28.65,-41.68373919,340.1058727,213.75,5.6,29.9305655,270,23.242,69.6669
Year 1 Jun 13 01:00,0,0,24.2,28.45,-44.19609236,4.809018654,211.5,5.725,29.74794888,270,23.242,69.6669
Year 1 Jun 13 02:00,0,0,24.125,28.4,-42.27617532,17.26278876,205.25,6,29.42611417,270,23.242,69.6669
Year 1 Jun 13 03:00,0,0,24.25,28.175,-36.3216969,33.34438124,212,5.275,29.09116076,270,23.242,69.6669
Year 1 Jun 13 04:00,0,0,24.375,28.025,-27.46618957,45.81691205,214.25,4.7,28.89148756,270,23.242,69.6669
Year 1 Jun 13 05:00,0,0,24.775,27.25,-16.75589072,55.20603938,205.75,3.25,28.45954755,270,23.242,69.6669
Year 1 Jun 13 06:00,0,0,25.125,27.525,-4.89539507,62.37009605,208.25,3.475,28.34039964,270,23.242,69.6669
Year 1 Jun 13 07:00,12.75,88.5,25.35,28.525,7.68797125,68.00555456,215.25,4.6,28.97504994,270,23.242,69.6669
Year 1 Jun 13 08:00,68,381.25,25.4,29.85,20.73751714,72.5898574,223,5.8,30.55234068,270,23.242,69.6669
Year 1 Jun 13 09:00,123.75,514.75,25.175,31.25,34.09427915,76.43076029,233.25,7.3,32.19957734,270,23.242,69.6669
Year 1 Jun 13 10:00,153.75,664.25,24.8,32.5,47.65491647,79.70553286,247.25,8.675,33.83972251,270,23.242,69.6669
Year 1 Jun 13 11:00,188.5,702,24.4,33.4,61.34774272,82.4326929,265.25,9.75,34.91239032,270,23.242,69.6669
Year 1 Jun 13 12:00,182,814.75,24.225,34.05,75.11609988,83.99957031,285,10,35.67153202,270,23.242,69.6669
Year 1 Jun 13 13:00,297,619.5,24.275,34.275,86.46575679,183.4965744,302.75,10.75,36.28995332,270,23.242,69.6669
Year 1 Jun 13 14:00,356,508,24.6,34.225,77.20864298,276.0931085,313,10.25,39.32769761,270,23.242,69.6669
Year 1 Jun 13 15:00,354.25,435.25,24.85,33.9,63.43434126,277.2174221,314.25,9.55,42.05543378,270,23.242,69.6669
Year 1 Jun 13 16:00,390.25,199.75,25.05,33.425,49.7265269,279.8424059,307.25,8.65,42.07153104,270,23.242,69.6669
Year 1 Jun 13 17:00,298.25,253.25,25.175,32.775,36.14176339,283.0383919,296,7.95,43.14722259,270,23.242,69.6669
Year 1 Jun 13 18:00,193.25,238.5,25.275,32.15,22.74839418,286.7849931,284,7.575,42.51633973,270,23.242,69.6669
Year 1 Jun 13 19:00,95,168.5,25.15,31.4,9.643717282,291.2401305,275.75,7.8,40.48367145,270,23.242,69.6669
Year 1 Jun 13 20:00,11.5,8.5,25.025,30.75,-3.023877672,296.6901177,271,8.2,34.59371354,270,23.242,69.6669
Year 1 Jun 13 21:00,0,0,24.775,30.075,-15.0163162,303.583051,267,8.75,32.14943724,270,23.242,69.6669
Year 1 Jun 13 22:00,0,0,24.55,29.6,-25.93840141,312.58077,261.5,8.675,31.3335848,270,23.242,69.6669
Year 1 Jun 13 23:00,0,0,24.425,29.125,-35.13478318,324.5326178,251,8,30.49826745,270,23.242,69.6669
Year 1 Jun 14 00:00,0,0,24.475,28.775,-41.60709686,340.0767598,236,6.525,29.92931683,270,23.242,69.6669
Year 1 Jun 14 01:00,0,0,24.425,28.325,-44.13711954,4.801972014,219.25,4.825,29.67227707,270,23.242,69.6669
Year 1 Jun 14 02:00,0,0,24.55,27.9,-42.23506776,17.17864532,206,3.2,29.37035843,270,23.242,69.6669
Year 1 Jun 14 03:00,0,0,24.525,27.35,-36.2995647,33.25575069,198.5,2.275,29.1972712,270,23.242,69.6669
Year 1 Jun 14 04:00,0,0,24.65,27.05,-27.46014247,45.73278758,197,2.1,28.77219078,270,23.242,69.6669
Year 1 Jun 14 05:00,0,0,24.325,26.7,-16.7622601,55.12806344,201.5,2.85,28.25238451,270,23.242,69.6669
Year 1 Jun 14 06:00,0,0,24.65,26.975,-4.911210042,62.29656594,210.5,4.3,28.03705463,270,23.242,69.6669
Year 1 Jun 14 07:00,15.25,33.5,24.875,27.925,7.664818095,67.93361618,222,5.675,28.5680802,270,23.242,69.6669
Year 1 Jun 14 08:00,61.25,299.25,25.05,29.25,20.70846203,72.51595085,242.25,7.725,30.04475413,270,23.242,69.6669
Year 1 Jun 14 09:00,64,827.5,24.575,30.8,34.0602813,76.3499982,256.25,8.825,31.80133383,270,23.242,69.6669
Year 1 Jun 14 10:00,82.25,911.75,24.175,32.025,47.61657727,79.60959149,268,9.75,33.21092085,270,23.242,69.6669
Year 1 Jun 14 11:00,139,843.75,23.725,32.825,61.30530586,82.30252543,270.25,10,34.35688078,270,23.242,69.6669
Year 1 Jun 14 12:00,268,607.75,23.9,33,75.06892449,83.76217209,272.25,10.75,35.00245981,270,23.242,69.6669
Year 1 Jun 14 13:00,439.5,255.75,24.225,32.85,86.45256702,183.9745558,269.25,11,36.01025489,270,23.242,69.6669
Year 1 Jun 14 14:00,370.75,482.25,24.825,32.5,77.25515642,276.3808561,269.5,11.75,37.82351139,270,23.242,69.6669
Year 1 Jun 14 15:00,466,228.75,24.925,32.325,63.48577191,277.3414155,266.25,11.25,39.37859117,270,23.242,69.6669
Year 1 Jun 14 16:00,390.5,192.25,25.05,32.15,49.78141482,279.9218342,268.75,11,40.0425842,270,23.242,69.6669
Year 1 Jun 14 17:00,299,218.75,24.875,32.025,36.19987206,283.0971216,270,10.25,40.62109465,270,23.242,69.6669
Year 1 Jun 14 18:00,188,133,25.1,31.55,22.80972343,286.8316855,276,10,38.62869652,270,23.242,69.6669
Year 1 Jun 14 19:00,79.75,42.5,25.125,30.875,9.70835288,291.2785069,275,9.55,35.61953268,270,23.242,69.6669
Year 1 Jun 14 20:00,12.5,11.5,25.25,30.025,-2.955855313,296.7214201,271,9.25,33.09382633,270,23.242,69.6669
Year 1 Jun 14 21:00,0,0,24.85,29.35,-14.94499566,303.606485,256.5,7.775,31.07054718,270,23.242,69.6669
Year 1 Jun 14 22:00,0,0,24.475,28.825,-25.86442575,312.5929774,242.25,6.7,30.4175785,270,23.242,69.6669
Year 1 Jun 14 23:00,0,0,23.875,28.625,-35.0601921,324.526781,228.5,5.375,30.19751113,270,23.242,69.6669
Year 1 Jun 15 00:00,0,0,23.775,28.375,-41.53659945,340.04377,225.75,5.225,29.8251973,270,23.242,69.6669
Year 1 Jun 15 01:00,0,0,23.8,28.075,-44.08490289,4.795727784,223.75,4.85,29.36621552,270,23.242,69.6669
Year 1 Jun 15 02:00,0,0,24.1,27.55,-42.20058248,17.09656167,224.5,4.925,28.79782908,270,23.242,69.6669
Year 1 Jun 15 03:00,0,0,23.975,27.025,-36.28338711,33.17121174,217.5,4.025,28.34851457,270,23.242,69.6669
Year 1 Jun 15 04:00,0,0,24.125,26.6,-27.45921153,45.65374759,211.25,3.625,28.01412309,270,23.242,69.6669
Year 1 Jun 15 05:00,0,0,24.575,26.725,-16.77295081,55.05562261,221.25,4.65,27.70849938,270,23.242,69.6669
Year 1 Jun 15 06:00,0,0,24.475,27.25,-4.930655902,62.22887497,220.5,5.45,27.75615789,270,23.242,69.6669
Year 1 Jun 15 07:00,14.75,61.5,24.55,28.3,7.638624238,67.86790548,219.75,5.975,28.64002754,270,23.242,69.6669
Year 1 Jun 15 08:00,59.75,383,24.6,29.8,20.676877,72.44891682,223.75,6.925,30.31171757,270,23.242,69.6669
Year 1 Jun 15 09:00,62.75,832.25,24.6,31.475,34.02420671,76.27723786,237,8.175,32.18328028,270,23.242,69.6669
Year 1 Jun 15 10:00,64.25,971.25,24.225,32.875,47.5765771,79.5237506,251.5,9.625,33.65136766,270,23.242,69.6669
Year 1 Jun 15 11:00,66.5,1043,23.425,33.8,61.26160941,82.18699319,266.25,11.5,34.79482495,270,23.242,69.6669
Year 1 Jun 15 12:00,103,996.25,22.225,34.075,75.02093997,83.55433519,273,13.5,35.35636988,270,23.242,69.6669
Year 1 Jun 15 13:00,188.5,834.75,21.45,34.025,86.4397714,184.4467616,274.75,14.75,35.62977353,270,23.242,69.6669
Year 1 Jun 15 14:00,237,739.5,21.225,33.7,77.30212108,276.6375458,271.25,15,38.08522948,270,23.242,69.6669
Year 1 Jun 15 15:00,250.75,668,21.875,33.375,63.53721656,277.4502247,270,14.25,40.92226127,270,23.242,69.6669
Year 1 Jun 15 16:00,284.75,493.75,23.075,32.925,49.83590992,279.9907499,268.5,12.5,42.72439768,270,23.242,69.6669
Year 1 Jun 15 17:00,232,429.75,24.225,32.35,36.25716017,283.1474581,269.5,11.25,43.32215129,270,23.242,69.6669
Year 1 Jun 15 18:00,188.5,190.5,24.725,31.525,22.86975977,286.871089,266.25,10.25,39.95848552,270,23.242,69.6669
Year 1 Jun 15 19:00,75.75,34.5,24.65,30.7,9.771155259,291.3101786,261.25,10,35.44400504,270,23.242,69.6669
Year 1 Jun 15 20:00,10.5,6,24.075,29.825,-2.890302343,296.7463037,251,10,32.57466387,270,23.242,69.6669
Year 1 Jun 15 21:00,0,0,23.6,29.225,-14.87690865,303.6236417,241.25,9.85,30.85868982,270,23.242,69.6669
Year 1 Jun 15 22:00,0,0,23.275,28.875,-25.79460052,312.5991091,231.5,9.275,30.11686726,270,23.242,69.6669
Year 1 Jun 15 23:00,0,0,23.575,28.8,-34.99079463,324.5155106,226,8.125,29.7971103,270,23.242,69.6669
Year 1 Jun 16 00:00,0,0,24.075,28.65,-41.47228912,340.0069949,222,6.9,29.49453661,270,23.242,69.6669
Year 1 Jun 16 01:00,0,0,24.575,28.45,-44.0394602,4.7902837,223.25,5.775,29.42122629,270,23.242,69.6669
Year 1 Jun 16 02:00,0,0,24.85,27.95,-42.17271697,17.01661699,224.75,5.125,29.01233627,270,23.242,69.6669
Year 1 Jun 16 03:00,0,0,25.05,27.35,-36.27314369,33.09083578,228,4.775,28.46931465,270,23.242,69.6669
Year 1 Jun 16 04:00,0,0,24.875,26.825,-27.46336053,45.57985658,227.5,4.775,28.08570424,270,23.242,69.6669
Year 1 Jun 16 05:00,0,0,24.875,26.925,-16.78791329,54.98877427,225.5,4.95,27.7852626,270,23.242,69.6669
Year 1 Jun 16 06:00,0,0,24.45,27.525,-4.953671962,62.16707397,233.25,4.925,27.99080082,270,23.242,69.6669
Year 1 Jun 16 07:00,13.25,81.75,24.225,28.525,7.609459868,67.80846769,240.5,5.575,28.55167932,270,23.242,69.6669
Year 1 Jun 16 08:00,56,438.5,23.825,29.85,20.64284089,72.38879567,246.5,6.85,30.11404983,270,23.242,69.6669
Year 1 Jun 16 09:00,69.5,798.75,23.925,31.1,33.986143,76.2125145,245.75,9.3,31.79020842,270,23.242,69.6669
Year 1 Jun 16 10:00,81.5,905.75,24.075,32.15,47.53501395,79.44803675,246.5,11.5,33.17062444,270,23.242,69.6669
Year 1 Jun 16 11:00,77,1008.25,24.4,32.85,61.2167671,82.08609495,247.75,14.25,33.96694159,270,23.242,69.6669
Year 1 Jun 16 12:00,80,1047.5,24.35,33.375,74.9722992,83.37584179,254.75,15.75,34.566005,270,23.242,69.6669
Year 1 Jun 16 13:00,125,973.25,24.375,33.725,86.42769301,184.9103614,262.25,16.75,35.18080963,270,23.242,69.6669
Year 1 Jun 16 14:00,295.25,620.75,24.175,33.95,77.34954507,276.8627392,268.5,16.25,37.92990122,270,23.242,69.6669
Year 1 Jun 16 15:00,425.5,313.5,24.25,33.925,63.58862989,277.5437386,267,14.5,40.13636155,270,23.242,69.6669
Year 1 Jun 16 16:00,257,556,24.15,33.75,49.88995047,280.0491054,260.75,12.5,43.57631128,270,23.242,69.6669
Year 1 Jun 16 17:00,238.25,430.25,24.175,33.175,36.31355757,283.1893801,250.75,11.25,44.06472372,270,23.242,69.6669
Year 1 Jun 16 18:00,159.25,398.5,23.75,32.325,22.92842798,286.903198,245,10.175,43.74208339,270,23.242,69.6669
Year 1 Jun 16 19:00,93.5,187.75,23.375,31.275,9.832046343,291.3351531,242.5,9.3,39.98336515,270,23.242,69.6669
Year 1 Jun 16 20:00,10,5,22.775,30.25,-2.827297581,296.764789,246.5,8.5,33.7671569,270,23.242,69.6669
Year 1 Jun 16 21:00,0,0,22.6,29.4,-14.81213199,303.6345575,249.5,8.225,31.7529021,270,23.242,69.6669
Year 1 Jun 16 22:00,0,0,22.6,28.9,-25.72899635,312.5992215,252.25,7.75,30.64353872,270,23.242,69.6669
Year 1 Jun 16 23:00,0,0,23.05,28.65,-34.92664923,324.4988842,249.25,7.3,30.19761723,270,23.242,69.6669
Year 1 Jun 17 00:00,0,0,23.275,28.6,-41.4142055,339.9665257,243.5,6.45,29.90385642,270,23.242,69.6669
Year 1 Jun 17 01:00,0,0,23.675,28.45,-44.00080672,4.785637782,234.5,5.825,29.54315289,270,23.242,69.6669
Year 1 Jun 17 02:00,0,0,23.875,28.1,-42.15146603,16.93889159,226.75,5.175,29.16619673,270,23.242,69.6669
Year 1 Jun 17 03:00,0,0,24.425,27.55,-36.26881111,33.01469511,219.75,5,28.71769337,270,23.242,69.6669
Year 1 Jun 17 04:00,0,0,24.675,27.1,-27.47255041,45.51117895,220.25,4.85,28.34412034,270,23.242,69.6669
Year 1 Jun 17 05:00,0,0,23.5,26.55,-16.80709544,54.92757475,224,7.05,27.71266381,270,23.242,69.6669
Year 1 Jun 17 06:00,0,0,23.775,27,-4.980195514,62.11121187,221.25,7.65,27.78418913,270,23.242,69.6669
Year 1 Jun 17 07:00,15.25,48.75,24.525,28.25,7.57739659,67.75534542,220,7.6,28.68436406,270,23.242,69.6669
Year 1 Jun 17 08:00,57,372,25,29.95,20.60643327,72.33562439,223.75,8.125,30.45702318,270,23.242,69.6669
Year 1 Jun 17 09:00,52.5,904,24.95,31.75,33.9461776,76.15585892,230.25,9.5,32.30120259,270,23.242,69.6669
Year 1 Jun 17 10:00,71.5,942,24.225,33.175,47.49198437,79.38247025,238,11.475,33.9557832,270,23.242,69.6669
Year 1 Jun 17 11:00,65.25,1046.5,23.325,34.175,61.17088909,81.99981944,246,13.5,34.98949366,270,23.242,69.6669
Year 1 Jun 17 12:00,116,970.5,22.425,34.625,74.92314535,83.22645262,253.25,15.5,35.60369011,270,23.242,69.6669
Year 1 Jun 17 13:00,255,701.75,21.9,34.7,86.41661908,185.3625453,260.25,16.75,36.22474767,270,23.242,69.6669
Year 1 Jun 17 14:00,301.25,615.5,22.025,34.475,77.39742562,277.0559917,268,16.25,38.68813006,270,23.242,69.6669
Year 1 Jun 17 15:00,215.25,746,22.7,34.1,63.63996126,277.6218507,274.5,16,41.48210238,270,23.242,69.6669
Year 1 Jun 17 16:00,216.25,656.5,23.425,33.55,49.94347152,280.0968574,276,14.5,43.51204062,270,23.242,69.6669
Year 1 Jun 17 17:00,208.5,515.25,23.9,32.8,36.36899212,283.22287,271.5,13.25,43.82829173,270,23.242,69.6669
Year 1 Jun 17 18:00,165.25,384.75,24.075,31.925,22.98565186,286.9280105,260.25,12.25,42.27613044,270,23.242,69.6669
Year 1 Jun 17 19:00,84,229.5,24.1,31.025,9.890947919,291.3534407,244.25,11.25,39.31153051,270,23.242,69.6669
Year 1 Jun 17 20:00,0,0,24.1,30.2,-2.766919212,296.7768995,228.75,11,32.93087549,270,23.242,69.6669
Year 1 Jun 17 21:00,0,0,24.325,29.625,-14.75074113,303.6392712,219,10.25,31.53235653,270,23.242,69.6669
Year 1 Jun 17 22:00,0,0,24.475,29.275,-25.66768189,312.5933721,217,10,30.66342377,270,23.242,69.6669
Year 1 Jun 17 23:00,0,0,24.65,29.05,-34.8678119,324.4769795,223,9.4,30.26252556,270,23.242,69.6669
Year 1 Jun 18 00:00,0,0,24.475,28.85,-41.36238571,339.9224534,233.25,8.6,29.84532266,270,23.242,69.6669
Year 1 Jun 18 01:00,0,0,23.875,28.425,-43.96895526,4.781788331,242.75,8.025,29.50122556,270,23.242,69.6669
Year 1 Jun 18 02:00,0,0,23.1,27.775,-42.13682182,16.86346686,247.25,7.825,28.95395308,270,23.242,69.6669
Year 1 Jun 18 03:00,0,0,22.6,27,-36.27036317,32.94286287,244.25,7.875,28.11364027,270,23.242,69.6669
Year 1 Jun 18 04:00,0,0,22.425,26.425,-27.4867393,45.447779,236.25,7.9,27.60587996,270,23.242,69.6669
Year 1 Jun 18 05:00,0,0,23.9,27.875,-16.8304427,54.87207927,227.25,7.375,28.14375582,270,23.242,69.6669
Year 1 Jun 18 06:00,0,0,24.25,28.7,-5.01016189,62.06133571,226.5,7.05,28.72804891,270,23.242,69.6669
Year 1 Jun 18 07:00,15.25,38.25,24.425,29.475,7.542507343,67.70857867,235.25,7.375,29.54279199,270,23.242,69.6669
Year 1 Jun 18 08:00,75,231.25,24.575,30.675,20.56773429,72.28943658,245.5,8.1,31.09316,270,23.242,69.6669
Year 1 Jun 18 09:00,106.75,575,24.9,32.05,33.90439764,76.10729752,257.75,9.575,32.89123215,270,23.242,69.6669
Year 1 Jun 18 10:00,74.5,930.75,25.15,33.3,47.44758335,79.32706529,265.5,12.25,34.0878436,270,23.242,69.6669
Year 1 Jun 18 11:00,63.25,1037.75,25.2,34.2,61.12408186,81.92814587,269.25,15.25,34.98738548,270,23.242,69.6669
Year 1 Jun 18 12:00,63.75,1065.25,24.825,34.7,74.87361181,83.10591036,264,17.5,35.62831284,270,23.242,69.6669
Year 1 Jun 18 13:00,126,963.5,24.4,34.8,86.40680173,185.8004542,257.5,18,36.10589427,270,23.242,69.6669
Year 1 Jun 18 14:00,132.5,952.5,24,34.65,77.44574883,277.216852,250,18,38.60006246,270,23.242,69.6669
Year 1 Jun 18 15:00,160.5,863.5,23.9,34.3,63.69115475,277.6844591,247.25,17.25,41.43600358,270,23.242,69.6669
Year 1 Jun 18 16:00,221.25,634.25,23.9,33.825,49.99640498,280.1339671,246.25,15.5,43.13213151,270,23.242,69.6669
Year 1 Jun 18 17:00,284.5,315.5,24.125,33.175,36.42338987,283.2479139,247.5,14.25,41.82418801,270,23.242,69.6669
Year 1 Jun 18 18:00,145.5,467,24.35,32.325,23.04135433,286.9455275,242.75,13.25,43.04166261,270,23.242,69.6669
Year 1 Jun 18 19:00,85.5,235.75,24.325,31.275,9.947781714,291.3650547,236.5,12.25,39.23231728,270,23.242,69.6669
Year 1 Jun 18 20:00,4.5,0.5,24.225,30.1,-2.709244708,296.7826611,227.5,11.25,32.80620111,270,23.242,69.6669
Year 1 Jun 18 21:00,0,0,24.125,29.05,-14.69281008,303.6378236,222.75,11,30.98858969,270,23.242,69.6669
Year 1 Jun 18 22:00,0,0,23.95,28.35,-25.61072373,312.5816197,221.25,10.25,29.86864448,270,23.242,69.6669
Year 1 Jun 18 23:00,0,0,23.9,28.05,-34.8143362,324.4498745,224,9.4,29.42053783,270,23.242,69.6669
Year 1 Jun 19 00:00,0,0,23.975,28.15,-41.31686433,339.8748683,225.75,8,29.23319076,270,23.242,69.6669
Year 1 Jun 19 01:00,0,0,24.15,28.35,-43.94391609,4.778733928,227.5,7,29.24772725,270,23.242,69.6669
Year 1 Jun 19 02:00,0,0,24.275,28.55,-42.1287738,16.79042525,225.75,6.275,29.42703389,270,23.242,69.6669
Year 1 Jun 19 03:00,0,0,24.45,28.525,-36.27777081,32.87541298,225,6.475,29.18735651,270,23.242,69.6669
Year 1 Jun 19 04:00,0,0,24.425,28.425,-27.50588256,45.38972086,222.75,6.675,28.90390829,270,23.242,69.6669
Year 1 Jun 19 05:00,0,0,24.025,28.1,-16.85789811,54.82234191,224.25,5.425,28.69450478,270,23.242,69.6669
Year 1 Jun 19 06:00,0,0,23.975,28.45,-5.043504543,62.01749058,221.25,5.225,28.78127123,270,23.242,69.6669
Year 1 Jun 19 07:00,14.25,91.5,24.15,29.5,7.50486631,67.66820481,223,6.125,29.64995153,270,23.242,69.6669
Year 1 Jun 19 08:00,64.75,433.25,24.275,30.7,20.52682458,72.25026247,224.75,7.825,31.10842741,270,23.242,69.6669
Year 1 Jun 19 09:00,80.75,719,24.375,31.975,33.8608898,76.0668523,234,9.575,32.70901432,270,23.242,69.6669
Year 1 Jun 19 10:00,79.75,929.5,24.325,32.975,47.40190424,79.2818302,239.25,11.5,33.96775599,270,23.242,69.6669
Year 1 Jun 19 11:00,162,780,24.15,33.8,61.07644808,81.87104452,246,13.5,34.94531311,270,23.242,69.6669
Year 1 Jun 19 12:00,191.25,784.5,23.95,34.225,74.82382219,83.01394294,244.25,15.5,35.60531674,270,23.242,69.6669
Year 1 Jun 19 13:00,147.75,926,23.825,34.45,86.39845868,186.2211012,246,16.75,35.96318912,270,23.242,69.6669
Year 1 Jun 19 14:00,256.75,704.5,23.95,34.425,77.49448944,277.3448612,247.75,17.75,38.45196199,270,23.242,69.6669
Year 1 Jun 19 15:00,149.75,888.75,24.225,34.325,63.74214918,277.7314673,257,17.25,41.59480172,270,23.242,69.6669
Year 1 Jun 19 16:00,188.75,716.5,24.6,33.925,50.04867965,280.1604002,263.75,16.25,43.43633295,270,23.242,69.6669
Year 1 Jun 19 17:00,251.5,384.25,24.775,33.2,36.47667503,283.2645022,268.75,14.5,42.33365068,270,23.242,69.6669
Year 1 Jun 19 18:00,183,218,24.65,32.1,23.09545749,286.9557537,260.25,11.75,40.32114505,270,23.242,69.6669
Year 1 Jun 19 19:00,62.5,17.25,24.375,30.975,10.00246948,291.3700116,247.25,9.05,34.9842484,270,23.242,69.6669
Year 1 Jun 19 20:00,3.5,0,24,30.025,-2.654350752,296.7821021,229.75,6.675,32.57622425,270,23.242,69.6669
Year 1 Jun 19 21:00,0,0,23.75,29.575,-14.63841135,303.6302573,222,5.275,31.5679993,270,23.242,69.6669
Year 1 Jun 19 22:00,0,0,23.625,29.425,-25.55818636,312.5640243,218,5.075,30.92405606,270,23.242,69.6669
Year 1 Jun 19 23:00,0,0,23.675,29.55,-34.76627323,324.4176474,223,5.85,30.79939191,270,23.242,69.6669
Year 1 Jun 20 00:00,0,0,23.7,29.45,-41.27767344,339.8238606,225,7,30.50072023,270,23.242,69.6669
Year 1 Jun 20 01:00,0,0,23.775,29.175,-43.925697,4.776473434,228.75,7.825,29.98157353,270,23.242,69.6669
Year 1 Jun 20 02:00,0,0,23.8,28.575,-42.12730879,16.71985024,226.25,7.85,29.27678824,270,23.242,69.6669
Year 1 Jun 20 03:00,0,0,23.8,28.1,-36.29100215,32.81242012,227.25,7.05,28.92731603,270,23.242,69.6669
Year 1 Jun 20 04:00,0,0,23.8,27.775,-27.52993284,45.33706837,224.25,5.975,28.7648726,270,23.242,69.6669
Year 1 Jun 20 05:00,0,0,24.475,27.475,-16.88940235,54.77841551,224.5,5.175,28.47251461,270,23.242,69.6669
Year 1 Jun 20 06:00,0,0,24.775,27.85,-5.080155117,61.97971955,223.5,5,28.34897122,270,23.242,69.6669
Year 1 Jun 20 07:00,13,14,24.8,28.6,7.464548827,67.6342585,223,5.675,28.85315639,270,23.242,69.6669
Year 1 Jun 20 08:00,71.75,138,24.725,29.7,20.48378522,72.21812888,224.5,7.325,30.34370028,270,23.242,69.6669
Year 1 Jun 20 09:00,122.5,492.25,24.625,30.75,33.81574029,76.03454103,228.75,9.45,31.9744795,270,23.242,69.6669
Year 1 Jun 20 10:00,103,829,24.525,31.75,47.35503858,79.24676755,236,11.5,33.12502843,270,23.242,69.6669
Year 1 Jun 20 11:00,136.25,847.75,24.5,32.6,61.02808649,81.82847722,245.5,13.5,33.96897107,270,23.242,69.6669
Year 1 Jun 20 12:00,194.25,783.25,24.425,33.475,74.77389037,82.95026636,254.75,14.75,34.7652901,270,23.242,69.6669
Year 1 Jun 20 13:00,214,782,24.475,34,86.39177391,186.6212843,263,15,35.47850979,270,23.242,69.6669
Year 1 Jun 20 14:00,210.5,791,24.575,34.325,77.5436106,277.4395534,268.75,14.25,38.55242084,270,23.242,69.6669
Year 1 Jun 20 15:00,324,524.75,24.675,34.175,63.79287808,277.7627841,272.25,13.25,41.29989413,270,23.242,69.6669
Year 1 Jun 20 16:00,258.75,525.25,24.625,33.65,50.10022133,280.1761272,273,12.25,43.39810669,270,23.242,69.6669
Year 1 Jun 20 17:00,297.25,161.25,24.375,32.825,36.52877015,283.2726289,270.75,11.25,40.689765,270,23.242,69.6669
Year 1 Jun 20 18:00,193.25,151,24,32,23.1478827,286.9586972,266.25,10.25,39.60799396,270,23.242,69.6669
Year 1 Jun 20 19:00,95.25,143.5,23.675,31.125,10.05493308,291.3683308,259,9.4,38.25891966,270,23.242,69.6669
Year 1 Jun 20 20:00,7.5,2,23.45,30.375,-2.602313154,296.7752537,250.25,8.15,32.89706493,270,23.242,69.6669
Year 1 Jun 20 21:00,0,0,23.625,29.6,-14.58761589,303.6166171,240.5,6.75,31.38994963,270,23.242,69.6669
Year 1 Jun 20 22:00,0,0,23.925,29.1,-25.51013211,312.5406471,232,5.65,30.65178365,270,23.242,69.6669
Year 1 Jun 20 23:00,0,0,24.225,28.7,-34.72367157,324.3803764,226.25,5.1,30.376384,270,23.242,69.6669
Year 1 Jun 21 00:00,0,0,24.3,28.525,-41.24484253,339.7695199,223.5,5.15,29.82694561,270,23.242,69.6669
Year 1 Jun 21 01:00,0,0,24.3,28.275,-43.91430326,4.775005987,223,5.575,29.35793583,270,23.242,69.6669
Year 1 Jun 21 02:00,0,0,24.225,28.05,-42.13241094,16.65182631,224.5,6,29.21242642,270,23.242,69.6669
Year 1 Jun 21 03:00,0,0,24.35,27.625,-36.31002246,32.75395966,225.75,6.025,28.629684,270,23.242,69.6669
Year 1 Jun 21 04:00,0,0,24.4,27.425,-27.55884006,45.28988508,226,5.625,28.28486375,270,23.242,69.6669
Year 1 Jun 21 05:00,0,0,25.45,26.8,-16.9248938,54.74035161,208.75,4.3,27.89104173,270,23.242,69.6669
Year 1 Jun 21 06:00,0,0,25.275,27.35,-5.120043524,61.94806363,205.25,3.9,27.97432217,270,23.242,69.6669
Year 1 Jun 21 07:00,15,44.5,25.175,28.425,7.421631296,67.60677173,210.5,4.35,28.7723161,270,23.242,69.6669
Year 1 Jun 21 08:00,66.75,293.5,24.975,29.825,20.43869753,72.1930593,221.75,5.7,30.19132174,270,23.242,69.6669
Year 1 Jun 21 09:00,86,697.75,25.575,30.95,33.76903464,76.01037721,231,7.6,31.8360649,270,23.242,69.6669
Year 1 Jun 21 10:00,150.25,728,25.5,32.175,47.30707602,79.22187438,240.5,9.525,33.50986423,270,23.242,69.6669
Year 1 Jun 21 11:00,282.75,487.25,25.1,33.025,60.97909181,81.80039793,246.75,11.5,34.985293,270,23.242,69.6669
Year 1 Jun 21 12:00,87,1031,23.425,33.875,74.7239205,82.91458725,254,12.75,35.27180684,270,23.242,69.6669
Year 1 Jun 21 13:00,219.75,793.5,21.925,34.325,86.38689822,186.9974864,260.5,13,35.98232179,270,23.242,69.6669
Year 1 Jun 21 14:00,498.75,241.5,20.775,34.4,77.5930637,277.5004557,268,12.25,38.75211203,270,23.242,69.6669
Year 1 Jun 21 15:00,451.5,199.5,21.625,33.725,63.84326977,277.7783244,271.5,11.25,40.15913794,270,23.242,69.6669
Year 1 Jun 21 16:00,384,274.5,23.125,32.75,50.15095287,280.1811237,274.25,9.95,41.84865134,270,23.242,69.6669
Year 1 Jun 21 17:00,279.5,107.25,24.925,31.525,36.57959614,283.2722924,271.25,8.625,39.0581768,270,23.242,69.6669
Year 1 Jun 21 18:00,181.25,90,25.25,30.675,23.19855073,286.9543696,267,8,37.59026289,270,23.242,69.6669
