1,"Building 1.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Jan 12 07:00","0","0","11.875","24.902965116611","15.8671058217403","-165.764975463788"
"Year 1 Jan 12 08:00","5.25","5.75","10.4","24.4563701780826","15.0298979183182","-184.038684651455"
"Year 1 Jan 12 09:00","34","152.25","12.1","24.0098887881904","17.8750673988255","-201.141256808461"
"Year 1 Jan 12 10:00","55.25","680","14.975","23.6398322492461","28.3234990537995","-217.455161417173"
"Year 1 Jan 12 11:00","11.75","1087.5","19.375","23.5711702199862","37.6928860299028","-207.308854045451"
"Year 1 Jan 12 12:00","41.75","1055.75","21.95","24.0094060720788","41.0332837573547","-155.695290100818"
"Year 1 Jan 12 13:00","42.25","1079.75","23.9","24.868165042009","43.6749756791598","-69.8247575004829"
"Year 1 Jan 12 14:00","46.75","1063.25","23.8","25.950848148966","46.0911933904646","21.6981742786036"
"Year 1 Jan 12 15:00","87.5","893.5","24.275","27.0965328742019","44.3570805708704","123.003571082476"
"Year 1 Jan 12 16:00","115","707","23.75","28.1912632140139","41.5189340513253","212.039587212209"
"Year 1 Jan 12 17:00","94.25","541.25","23.875","29.0670316271616","39.0618773236692","279.853212119733"
"Year 1 Jan 12 18:00","73.75","87.75","22.35","29.6925528570209","32.2532570386999","318.849356197163"
"Year 1 Jan 12 19:00","0","0","21.2","29.9881405843106","27.379522211045","327.704191981904"
"Year 1 Jan 12 20:00","0","0","18.9","29.9302252255694","25.2595414206668","300.47345274352"
"Year 1 Jan 12 21:00","0","0","17.75","29.5893722914827","23.2793353143941","254.37074164208"
"Year 1 Jan 12 22:00","0","0","15.875","29.1058444474242","21.4826570278346","195.920179754403"
"Year 1 Jan 12 23:00","0","0","14.775","28.5271415376162","20.2665473444759","139.095819380873"
"Year 1 Jan 13 00:00","0","0","12.65","27.9174320701189","19.2698796486272","81.3498407255653"
"Year 1 Jan 13 01:00","0","0","12.075","27.2927139160979","18.6639474919289","30.6641138034003"
"Year 1 Jan 13 02:00","0","0","11.725","26.6925441455483","17.9982530744874","-16.5308359174468"
"Year 1 Jan 13 03:00","0","0","13.475","26.1206874689631","17.8371157983197","-56.4539398075344"
"Year 1 Jan 13 04:00","0","0","14.4","25.5888968452329","17.5706934571733","-90.5877052468438"
"Year 1 Jan 13 05:00","0","0","9.175","25.097496106932","15.2860018817623","-117.319126233196"
"Year 1 Jan 13 06:00","0","0","6.425","24.5860819325928","13.2578925979436","-135.238775527573"
"Year 1 Jan 13 07:00","0","0","6.55","24.0404011090477","12.450543204647","-161.998038453432"
"Year 1 Jan 13 08:00","7.75","42.75","8.125","23.4592699654203","13.3036039566457","-192.909370095382"
"Year 1 Jan 13 09:00","30","363.25","11.45","22.9094969472384","19.6817192937565","-222.960476651915"
"Year 1 Jan 13 10:00","20.25","980","15.25","22.5511704821957","32.9783593496286","-238.243564411176"
"Year 1 Jan 13 11:00","5.5","1100","19.05","22.6634214506251","40.6934570572844","-211.361927004195"
"Year 1 Jan 13 12:00","29.25","1087.25","21.575","23.3566622263513","45.1895936528354","-135.67141387366"
"Year 1 Jan 13 13:00","74.75","974.25","23.15","24.4825858980898","46.311155649664","-30.9437243151086"
"Year 1 Jan 13 14:00","129.25","798","23.725","25.8103202069654","44.8061247876488","78.4845826423982"
"Year 1 Jan 13 15:00","86.5","898.5","24.175","27.0484454633941","45.1541680075701","185.112223018663"
"Year 1 Jan 13 16:00","126.5","630.5","24.225","28.1308001210074","41.8219384358656","269.618909574628"
"Year 1 Jan 13 17:00","157","237","24.05","28.9954678045605","36.1205384948382","332.079327281097"
"Year 1 Jan 13 18:00","70.5","221","22.95","29.5425364237143","33.3568527705556","359.835609172945"
"Year 1 Jan 13 19:00","0","0","21.4","29.7649238008715","27.4055812913868","356.805206194188"
"Year 1 Jan 13 20:00","0","0","19.2","29.6816856937937","25.0400686273348","326.081957916662"
"Year 1 Jan 13 21:00","0","0","17.4","29.3336131768951","23.1466281025268","276.109891404203"
"Year 1 Jan 13 22:00","0","0","15.8","28.8322572579727","21.4859491678393","216.378686221057"
"Year 1 Jan 13 23:00","0","0","14.95","28.2519481602727","20.3112868217006","155.711355400595"
"Year 1 Jan 14 00:00","0","0","14.125","27.6424883126521","19.1629255756615","96.8101630736793"
"Year 1 Jan 14 01:00","0","0","13.6","27.0299196736413","18.4672704383655","43.0450042750273"
"Year 1 Jan 14 02:00","0","0","12.525","26.4295293352217","17.5542654929181","-4.8370390687029"
"Year 1 Jan 14 03:00","0","0","11.3","25.8453120873614","16.5737726836794","-45.3316280567694"
"Year 1 Jan 14 04:00","0","0","9.425","25.2717920563473","15.2107071332571","-80.3917423834223"
"Year 1 Jan 14 05:00","0","0","8.525","24.6905828902984","14.0004153464678","-110.521988718523"
"Year 1 Jan 14 06:00","0","0","6.975","24.1035086150421","12.7248938884024","-141.722037153021"
"Year 1 Jan 14 07:00","0","0","6.5","23.5041277906723","11.7987722758476","-171.791250565024"
"Year 1 Jan 14 08:00","7.25","21","7.325","22.9052805686304","12.1135167339111","-202.974354136538"
"Year 1 Jan 14 09:00","33.75","250.25","10.15","22.3392496106132","17.1175558690238","-232.401524110153"
"Year 1 Jan 14 10:00","45.75","808.5","13.7","21.9289489481988","29.569780651975","-250.872203592523"
"Year 1 Jan 14 11:00","30","1015.25","17.75","21.9371547029712","38.8305791729725","-231.923375568532"
"Year 1 Jan 14 12:00","32","1028","20.75","22.524323153904","43.819054378992","-164.374444117564"
"Year 1 Jan 14 13:00","101","878","23.125","23.5869274143569","45.7214072150512","-62.008506361435"
"Year 1 Jan 14 14:00","53.75","1047.5","24.225","24.9068147295632","49.0610366727028","46.2280603677205"
"Year 1 Jan 14 15:00","119","776.75","24.925","26.2775180710579","46.5708274538838","162.492871149043"
"Year 1 Jan 14 16:00","232.5","246","24.575","27.5599264853785","39.1610249955833","266.806556793951"
"Year 1 Jan 14 17:00","146.75","253.5","23.65","28.5074358228999","36.0064640132853","337.575064925703"
"Year 1 Jan 14 18:00","62.25","38.25","21.45","29.0539123247158","29.8473988031024","366.403485907932"
"Year 1 Jan 14 19:00","0","0","19.075","29.2081303242197","25.4306281258189","358.513346245703"
"Year 1 Jan 14 20:00","0","0","16.475","29.0121867447132","23.1766170009078","318.981173500352"
"Year 1 Jan 14 21:00","0","0","14.975","28.5644429499895","21.9053349226075","262.515546128041"
"Year 1 Jan 14 22:00","0","0","14.175","28.002791376355","20.4092909918774","197.812145917661"
"Year 1 Jan 14 23:00","0","0","14.375","27.3977927174943","19.5722609659834","135.717591600842"
"Year 1 Jan 15 00:00","0","0","14.425","26.7940256091064","18.9531533965218","76.8168645775583"
"Year 1 Jan 15 01:00","0","0","14.475","26.2091547984357","18.415453551807","26.0190318043635"
"Year 1 Jan 15 02:00","0","0","13.675","25.657470333567","17.7389718455973","-17.049885272797"
"Year 1 Jan 15 03:00","0","0","12.575","25.1326425236101","16.763060610867","-52.026519455466"
"Year 1 Jan 15 04:00","0","0","10.65","24.6229029617859","15.40766068807","-81.5872251758864"
"Year 1 Jan 15 05:00","0","0","12.875","24.1086321723391","15.7298114728044","-108.41482704703"
"Year 1 Jan 15 06:00","0","0","11.775","23.6264324504884","15.3318611744136","-138.717084514311"
"Year 1 Jan 15 07:00","0","0","10.95","23.1671189072272","14.8679514549401","-158.50289657813"
"Year 1 Jan 15 08:00","4.5","3.5","10.525","22.7439678896901","14.5080415533159","-177.067992545417"
"Year 1 Jan 15 09:00","28.5","171.5","13.475","22.3471520385778","18.5506280941822","-193.14128638191"
"Year 1 Jan 15 10:00","47","758","17.05","22.0653271210879","31.8897843065067","-205.638436866738"
"Year 1 Jan 15 11:00","12.75","1100","21.725","22.171087735972","42.4765261298256","-183.458959715051"
"Year 1 Jan 15 12:00","39.5","1063.5","23.9","22.8838740241571","46.470592298984","-111.984805255365"
"Year 1 Jan 15 13:00","138","786.75","25.4","24.0833336851449","46.5756004555938","-4.31034683834875"
"Year 1 Jan 15 14:00","316.5","283.25","24.9","25.4779631808892","41.5196261155829","107.176579459286"
"Year 1 Jan 15 15:00","285.75","233.5","25.425","26.6828996660022","40.0160239458401","210.552004310155"
"Year 1 Jan 15 16:00","219.75","107","25.025","27.6016529207968","36.0657138678359","277.2667808986"
"Year 1 Jan 15 17:00","147.75","100","25.25","28.2067752888975","34.6576324036752","313.62784944922"
"Year 1 Jan 15 18:00","45","12","23.525","28.5577632710432","30.06970552861","321.886053348102"
"Year 1 Jan 15 19:00","0","0","22.3","28.6599441116366","27.2223787220544","311.374565974203"
"Year 1 Jan 15 20:00","0","0","20.225","28.5368520635031","24.9541353267745","279.013874189259"
"Year 1 Jan 15 21:00","0","0","19.975","28.2335169919946","23.694709739545","236.343600526201"
"Year 1 Jan 15 22:00","0","0","19.2","27.8366887023765","22.7815296931992","184.873494816544"
"Year 1 Jan 15 23:00","0","0","19.275","27.3920509426911","22.3927819654905","136.402319142699"
"Year 1 Jan 16 00:00","0","0","17.525","26.9486076902423","21.3880066624275","91.6049104591222"
"Year 1 Jan 16 01:00","0","0","16.375","26.506094617824","20.2277574383534","55.4032436513693"
"Year 1 Jan 16 02:00","0","0","14.55","26.0700233753106","18.9115420692092","20.2829436964112"
"Year 1 Jan 16 03:00","0","0","14.6","25.6158437450783","18.2332114613331","-11.7161694329078"
"Year 1 Jan 16 04:00","0","0","13.9","25.1568630341925","17.5024030703346","-44.3255837406312"
"Year 1 Jan 16 05:00","0","0","14.5","24.6929885762147","17.0850291895968","-72.0992170867881"
"Year 1 Jan 16 06:00","0","0","14.725","24.244314530903","16.6302887756801","-98.4487560988614"
"Year 1 Jan 16 07:00","0","0","14.925","23.8221769182317","16.5219829343571","-122.4419704351"
"Year 1 Jan 16 08:00","5.5","5.75","15.6","23.4301888067972","16.8951915872485","-143.412314961251"
"Year 1 Jan 16 09:00","36","142","16.475","23.083945420618","19.701939745266","-160.285685961077"
"Year 1 Jan 16 10:00","82.75","545.25","17.525","22.8347447341785","28.3737721755583","-168.124025010542"
"Year 1 Jan 16 11:00","103.75","693.25","18.55","22.8557279832453","34.4830669221712","-152.073389516186"
"Year 1 Jan 16 12:00","134.75","706.75","19.7","23.2616208314701","38.2434988315987","-103.80797285739"
"Year 1 Jan 16 13:00","143.5","743.75","20.9","23.996861866695","40.5442329615501","-34.3721367743025"
"Year 1 Jan 16 14:00","82.75","946.5","22.1","24.9264037974933","43.502990050202","43.465630151526"
"Year 1 Jan 16 15:00","147.5","692.75","23","25.9267434033463","39.6962508121175","129.172504286528"
"Year 1 Jan 16 16:00","235.75","256.5","23.425","26.8711649603823","34.9790536184081","202.546041193013"
"Year 1 Jan 16 17:00","161","240.25","23.125","27.5481978820261","34.0464744052696","249.397636867923"
"Year 1 Jan 16 18:00","75.75","167.25","22.175","27.9454508388777","30.8976755881703","268.936212241295"
"Year 1 Jan 16 19:00","0","0","20.775","28.1223875282203","25.5673579245062","268.196319539661"
"Year 1 Jan 16 20:00","0","0","19.35","28.0502178439803","23.6008558408483","245.621215452359"
"Year 1 Jan 16 21:00","0","0","18.175","27.7506308945441","22.3816762384776","205.366706560276"
"Year 1 Jan 16 22:00","0","0","17.525","27.3260190838244","21.2256018887511","156.669421401134"
"Year 1 Jan 16 23:00","0","0","17.4","26.8494305250876","20.5058614891183","107.900195241426"
"Year 1 Jan 17 00:00","0","0","17.55","26.3641106750367","20.2925178347739","61.4469525399606"
"Year 1 Jan 17 01:00","0","0","17.6","25.8982258624831","20.0884962446301","20.7152759915917"
"Year 1 Jan 17 02:00","0","0","17.3","25.4689875801793","19.6982627605106","-12.6809962439497"
"Year 1 Jan 17 03:00","0","0","16.6","25.0750776314698","19.0195331056057","-39.3233952031043"
"Year 1 Jan 17 04:00","0","0","15.725","24.7017474621819","18.3913083673779","-61.0014316630937"
"Year 1 Jan 17 05:00","0","0","15.875","24.3346815566225","18.1589224706963","-79.8263173487857"
"Year 1 Jan 17 06:00","0","0","15.325","23.9887420799834","17.5665964707677","-99.3368606575406"
"Year 1 Jan 17 07:00","0","0","15.025","23.6524629601801","17.2607642584511","-115.148741886326"
"Year 1 Jan 17 08:00","6.75","14","15.45","23.3289197114187","17.54715128812","-130.255604379525"
"Year 1 Jan 17 09:00","35.5","201.5","16.725","23.0332133433208","21.3055003236039","-143.519245521326"
"Year 1 Jan 17 10:00","83.5","584.75","18.375","22.84133210139","30.0628889627055","-148.692492065966"
"Year 1 Jan 17 11:00","148.75","482.75","20","22.9433186438399","32.8685685365257","-128.494384433928"
"Year 1 Jan 17 12:00","139.25","687","21.225","23.375146498663","38.126563080142","-81.8160695389669"
"Year 1 Jan 17 13:00","126","801","22.25","24.0772831682993","41.8611903911746","-18.4699828123102"
"Year 1 Jan 17 14:00","127.75","805.75","23.025","24.9956590973638","43.7883673757205","57.7905657365599"
"Year 1 Jan 17 15:00","164.75","653.25","23.725","26.0150899015823","43.801560384546","143.88200740241"
"Year 1 Jan 17 16:00","130.5","650","24.2","27.0306137996762","43.8438753054532","223.690959216868"
"Year 1 Jan 17 17:00","135","395","24.075","27.9528446466974","39.6387369890767","293.852182488288"
"Year 1 Jan 17 18:00","74.25","195","22.95","28.6859740527001","34.7167107977682","343.096229200627"
"Year 1 Jan 17 19:00","0","0","20.95","29.1163996146218","28.2904211861464","362.103378279977"
"Year 1 Jan 17 20:00","0","0","18.3","29.1806502713853","25.784387528881","346.447362627655"
"Year 1 Jan 17 21:00","0","0","15.8","28.9262777201477","23.9823525018605","304.899274328244"
"Year 1 Jan 17 22:00","0","0","14","28.4847988317111","22.1835211327899","250.507569363832"
"Year 1 Jan 17 23:00","0","0","13.45","27.9535639588449","20.9177483427061","191.739530493934"
"Year 1 Jan 18 00:00","0","0","14","27.3850008772262","19.9522816972942","132.633061009567"
"Year 1 Jan 18 01:00","0","0","15.325","26.8172861221885","19.5075311458442","76.3143827428152"
"Year 1 Jan 18 02:00","0","0","16.525","26.2725291415269","19.2364446330989","26.077717665618"
"Year 1 Jan 18 03:00","0","0","17.175","25.76619464231","19.0586655009268","-15.5998091779077"
"Year 1 Jan 18 04:00","0","0","17","25.303082313499","18.8147948808883","-48.4954243185323"
"Year 1 Jan 18 05:00","0","0","11.875","24.873981194303","16.5211877913107","-72.6682129323603"
"Year 1 Jan 18 06:00","0","0","9.75","24.4307924171635","14.9421306037161","-90.9810545027904"
"Year 1 Jan 18 07:00","0","0","10.275","23.9456650347481","14.4181913440609","-115.010927464783"
"Year 1 Jan 18 08:00","6","8.75","11.475","23.4438122189181","14.6996398610074","-144.122948341842"
"Year 1 Jan 18 09:00","30","213.75","13.975","22.9670274542951","18.994300713549","-171.370715091832"
"Year 1 Jan 18 10:00","51.75","778","16.725","22.6228610065215","31.6016323617002","-188.891675114314"
"Year 1 Jan 18 11:00","57.5","910","19.65","22.6737920498096","39.4868210509722","-170.682049675499"
"Year 1 Jan 18 12:00","84.75","920.5","21.675","23.2691580221433","44.3532182874443","-106.861373644428"
"Year 1 Jan 18 13:00","197","583.75","23.3","24.3088075771446","43.2894436174832","-13.0336285007753"
"Year 1 Jan 18 14:00","125","817.75","24.225","25.5149315040446","46.6653939403198","85.7315010446139"
"Year 1 Jan 18 15:00","123.75","780","25.15","26.6994480540904","45.9564784993897","184.555079124309"
"Year 1 Jan 18 16:00","233.75","296.75","25.325","27.8245297477394","39.6358296482112","273.08736396447"
"Year 1 Jan 18 17:00","153.5","292.5","25.075","28.6941481746961","37.6980878858771","335.310773289304"
"Year 1 Jan 18 18:00","78","110.25","23.575","29.2448609584763","33.306076182463","363.06777125961"
"Year 1 Jan 18 19:00","0","0","21.6","29.4975668773568","28.3245464896391","363.534109011666"
"Year 1 Jan 18 20:00","0","0","19.225","29.4518662605529","26.3782345390798","336.543303735252"
"Year 1 Jan 18 21:00","0","0","17.625","29.1626986310457","24.5946443840431","291.397942219594"
"Year 1 Jan 18 22:00","0","0","16.325","28.739244437976","23.3284027338767","237.12879860117"
"Year 1 Jan 18 23:00","0","0","15.7","28.248948976115","22.2129422849297","181.750710770426"
"Year 1 Jan 19 00:00","0","0","14.85","27.7338836471929","21.0826511568407","129.222962715714"
"Year 1 Jan 19 01:00","0","0","14.15","27.2118517830695","19.8512835280205","80.9723029345019"
"Year 1 Jan 19 02:00","0","0","12.95","26.6876538909687","18.5135996107265","36.5069739031236"
"Year 1 Jan 19 03:00","0","0","12.075","26.1510985090809","17.5595948420357","-3.95841571915096"
"Year 1 Jan 19 04:00","0","0","10.925","25.6063541944706","16.2258165478945","-41.9281727090331"
"Year 1 Jan 19 05:00","0","0","15.7","25.0561382200771","17.2928501684397","-77.192461349646"
"Year 1 Jan 19 06:00","0","0","15.6","24.5536830268941","17.3439844045082","-113.429054499597"
"Year 1 Jan 19 07:00","0","0","14.1","24.1107359793096","16.7313520030211","-135.342745183571"
"Year 1 Jan 19 08:00","4.75","3.5","12.9","23.7196980765645","16.1544555728326","-152.430207503233"
"Year 1 Jan 19 09:00","40.25","55.25","14.1","23.3512834572918","17.6665854261337","-166.844159487564"
"Year 1 Jan 19 10:00","81","409.25","16.175","23.0401877592351","25.1275943393208","-180.235204762553"
"Year 1 Jan 19 11:00","19","1090","19.475","22.9332185288874","37.9771364440088","-176.086643855945"
"Year 1 Jan 19 12:00","78.5","942.5","21.675","23.307391238528","41.7520078245886","-132.159808028691"
"Year 1 Jan 19 13:00","180.75","636.25","23.45","24.167180603066","42.0624224506948","-49.1027411961094"
"Year 1 Jan 19 14:00","135.5","786","23.975","25.262777101981","45.2168260514492","41.1259757659274"
"Year 1 Jan 19 15:00","132.5","752.75","24.825","26.3874676556825","45.4576982430515","137.107700639888"
"Year 1 Jan 19 16:00","153.75","589","24.875","27.4918172656399","42.8510420183438","225.107909713133"
"Year 1 Jan 19 17:00","94","533.75","24.95","28.437391438151","40.6130860952108","298.073135932773"
"Year 1 Jan 19 18:00","69.25","40.75","23.575","29.1660269231414","32.1241355219324","345.47715462164"
"Year 1 Jan 19 19:00","0","0","22.2","29.5393307260971","27.7509352127747","358.605431186649"
"Year 1 Jan 19 20:00","0","0","20.025","29.5203784226956","25.5701798984704","332.239439334321"
"Year 1 Jan 19 21:00","0","0","18.8","29.212316359632","24.0836075719197","284.106853225942"
