1,"eplusout.eso"

"Date/Time","[1] Site Diffuse Solar Radiation Rate per Area  (W/m2)","[1] Site Direct Solar Radiation Rate per Area  (W/m2)","[1] Site Outdoor Air Drybulb Temperature  (C)","[1] Surface Inside Face Temperature  (C)","[1] Surface Outside Face Temperature  (C)","[1] Surface Inside Face Conduction Heat Transfer Rate  (W)"
,"Environment","Environment","Environment","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0","BLOCK1:ZONE1_WALL_3_0_0"
"Year 1 Apr 07 23:00","0","0","29","32.6053347862038","29.5437773189836","67.533025195958"
"Year 1 Apr 08 00:00","0","0","27.725","32.3960738095549","28.5710571053921","47.8613677832087"
"Year 1 Apr 08 01:00","0","0","26.575","32.1499724486753","27.665345609328","26.7999210580627"
"Year 1 Apr 08 02:00","0","0","25.55","31.8737101726342","26.8510631860979","4.74857887904966"
"Year 1 Apr 08 03:00","0","0","24.475","31.5728752131324","26.0392933195486","-17.3474776978568"
"Year 1 Apr 08 04:00","0","0","24.125","31.2529194926563","25.4714285905938","-38.9337990216513"
"Year 1 Apr 08 05:00","0","0","23.95","30.9212009455302","25.0501766807188","-59.5677388133632"
"Year 1 Apr 08 06:00","0","0","23.825","30.5918271366505","24.6880468030431","-79.4408894916776"
"Year 1 Apr 08 07:00","26","54","24.475","30.2761377468899","25.0849980021343","-98.0689062116846"
"Year 1 Apr 08 08:00","107","266.75","25.3","29.9905867000881","26.3818517245443","-114.525325745086"
"Year 1 Apr 08 09:00","196.25","469.75","26.175","29.7691886489636","28.2835059528276","-124.524611311945"
"Year 1 Apr 08 10:00","219.25","656.25","28.125","29.6509684333739","30.2547493860119","-125.561442644803"
"Year 1 Apr 08 11:00","193","796.75","30.35","29.6603382403719","32.0260317114171","-117.858427059199"
"Year 1 Apr 08 12:00","133.5","910","32.625","29.7908628935538","33.5159482926649","-100.881085250563"
"Year 1 Apr 08 13:00","144","907.25","33.725","30.0219279655425","34.7410678735778","-77.6034335606801"
"Year 1 Apr 08 14:00","149","883","34.5","30.31972015429","35.776641150862","-48.6950701329513"
"Year 1 Apr 08 15:00","164","813.75","35.225","30.663174438034","36.8871541946418","-18.5881084723158"
"Year 1 Apr 08 16:00","162.75","708.5","35.4","31.0352595716441","37.1211566261508","11.8588305806628"
"Year 1 Apr 08 17:00","149","515.5","35.4","31.4177411787307","36.6859282417483","40.2726986811644"
"Year 1 Apr 08 18:00","95.75","232.5","35.4","31.768991723975","35.3556593814447","65.0524022064034"
"Year 1 Apr 08 19:00","13","0","34.2","32.0415513630097","33.2642585664426","82.8616805205827"
"Year 1 Apr 08 20:00","0","0","32.6","32.1918368310529","31.9224419552053","91.031150797937"
"Year 1 Apr 08 21:00","0","0","31","32.2146689337785","30.8449263234097","87.9765737986745"
"Year 1 Apr 08 22:00","0","0","29.7","32.1374294459742","29.8982184612284","77.0423243603696"
"Year 1 Apr 08 23:00","0","0","28.5","31.9889017142959","29.014702719746","61.4373979004456"
"Year 1 Apr 09 00:00","0","0","27.3","31.7904086959336","28.1448014023222","43.1897796879148"
"Year 1 Apr 09 01:00","0","0","26.775","31.5570318203206","27.4895949889216","23.1351875208139"
"Year 1 Apr 09 02:00","0","0","26.4","31.3024212873423","26.9502777477512","1.87268759950912"
"Year 1 Apr 09 03:00","0","0","26.075","31.0346731102291","26.4764332505288","-18.3396493400596"
"Year 1 Apr 09 04:00","0","0","25.55","30.7619984489659","25.9901255452236","-36.9625767198527"
"Year 1 Apr 09 05:00","0","0","24.95","30.4861974043889","25.4975916057223","-53.3427146274685"
"Year 1 Apr 09 06:00","0","0","24.35","30.2131160451196","25.0044399317401","-69.1859081448366"
"Year 1 Apr 09 07:00","30","38.5","25.025","29.9431103818464","25.4963225745743","-84.3215118529662"
"Year 1 Apr 09 08:00","112.25","233.25","26.2","29.6970174937644","27.1506327486994","-98.9302828860948"
"Year 1 Apr 09 09:00","165.75","521.75","27.325","29.5188815386422","29.1262876505423","-107.280451098755"
"Year 1 Apr 09 10:00","179","703.75","29.325","29.4511431467659","31.1803582607228","-106.055137543422"
"Year 1 Apr 09 11:00","170.75","812.25","31.7","29.5146628244552","33.1727459619966","-95.7944346162085"
"Year 1 Apr 09 12:00","155.5","874.75","34.025","29.7046192601479","34.8620370883053","-76.7888046815793"
"Year 1 Apr 09 13:00","154.75","889.75","35.5","30.0013857952859","36.2595193905317","-50.8791699375305"
"Year 1 Apr 09 14:00","151.75","878.5","36.7","30.3701788987916","37.4746772588736","-19.074653898199"
"Year 1 Apr 09 15:00","163.25","816.5","37.9","30.7888341065816","38.5692778658452","14.2991440667841"
"Year 1 Apr 09 16:00","163","710","37.975","31.2397291126107","38.773730315815","47.2009304357584"
"Year 1 Apr 09 17:00","150","515","37.75","31.6940805705001","38.3592249512381","78.3531030747324"
"Year 1 Apr 09 18:00","96.75","231","37.475","32.101853634738","37.0663822238085","106.570571436099"
"Year 1 Apr 09 19:00","13.5","0","36.2","32.4280208215037","35.0334009666466","126.234733149788"
"Year 1 Apr 09 20:00","0","0","34.6","32.6303386120025","33.6225450448126","135.408524359977"
"Year 1 Apr 09 21:00","0","0","33","32.7030637010266","32.4953266381485","132.714408642414"
"Year 1 Apr 09 22:00","0","0","31.85","32.6708573308239","31.6148723490666","121.461476174886"
"Year 1 Apr 09 23:00","0","0","30.85","32.5669357714091","30.857765187524","104.455675643365"
"Year 1 Apr 10 00:00","0","0","29.85","32.4142080475852","30.1356497402852","85.195011164428"
"Year 1 Apr 10 01:00","0","0","28.85","32.2275109986411","29.4084421427995","65.4668458814318"
"Year 1 Apr 10 02:00","0","0","27.85","32.0166038379582","28.6590345808323","45.6233902409398"
"Year 1 Apr 10 03:00","0","0","26.85","31.785465917714","27.8963911907451","25.8832287762194"
"Year 1 Apr 10 04:00","0","0","26.15","31.5370839088528","27.2307163886741","6.04299501680123"
"Year 1 Apr 10 05:00","0","0","25.55","31.273708531187","26.6344965565708","-13.5936179392267"
"Year 1 Apr 10 06:00","0","0","24.95","30.9989863995082","26.0520423705333","-32.3648909432445"
"Year 1 Apr 10 07:00","30","40.75","25.175","30.7162591059334","26.3054533607048","-49.8344956477161"
"Year 1 Apr 10 08:00","107","242.75","25.6","30.446099894619","27.5132025925918","-66.4248282056776"
"Year 1 Apr 10 09:00","149.75","537","26.075","30.2316012114948","28.9052891351162","-78.2620432435904"
"Year 1 Apr 10 10:00","156.5","724","27.625","30.1058300362422","30.4111506365761","-82.3478825346098"
"Year 1 Apr 10 11:00","169.25","805.25","29.6","30.0858772683449","32.1103350613828","-79.3264189688479"
"Year 1 Apr 10 12:00","169.75","852.75","31.525","30.1711661421967","33.5504137103583","-68.3888001226666"
"Year 1 Apr 10 13:00","176.75","857.25","32","30.3505584857505","34.3158090648945","-50.5887059578622"
"Year 1 Apr 10 14:00","170","848.25","32","30.5896280381524","34.6622536703488","-27.0326024399068"
"Year 1 Apr 10 15:00","160.5","808.25","32","30.8545476252907","34.7956126612352","-3.31830774492279"
"Year 1 Apr 10 16:00","158.75","707","33.35","31.1200608067411","35.2727771568581","17.2820583683027"
"Year 1 Apr 10 17:00","148.5","512.75","35.15","31.3797014575474","35.8031003417706","33.837382617526"
"Year 1 Apr 10 18:00","96.75","231","36.95","31.6365976382866","35.6617840662233","48.737611751158"
"Year 1 Apr 10 19:00","13.5","0","35.975","31.8793044206652","34.0615730425245","62.2924776636027"
"Year 1 Apr 10 20:00","0","0","34","32.0572252133038","32.7107285316005","73.6809945294261"
"Year 1 Apr 10 21:00","0","0","32.075","32.1377920239499","31.554117989302","76.961043777817"
"Year 1 Apr 10 22:00","0","0","30.925","32.1230359305771","30.7147598431823","72.2510928080195"
"Year 1 Apr 10 23:00","0","0","29.95","32.0359982775649","29.9988696341629","61.0321887422418"
"Year 1 Apr 11 00:00","0","0","29.025","31.8965052513107","29.311915237403","47.0385880682926"
"Year 1 Apr 11 01:00","0","0","28.35","31.7222104817824","28.6974325971296","31.3666843488696"
"Year 1 Apr 11 02:00","0","0","27.75","31.5263111917321","28.1218508354278","14.4508041988145"
"Year 1 Apr 11 03:00","0","0","27.15","31.3140283916381","27.5573875545951","-2.28133275299639"
"Year 1 Apr 11 04:00","0","0","26.25","31.088892677253","26.896804076945","-18.3770762022954"
"Year 1 Apr 11 05:00","0","0","25.25","30.8498466929121","26.1742577290983","-33.553725375254"
"Year 1 Apr 11 06:00","0","0","24.25","30.5945529119984","25.4164552537282","-48.3873972813078"
"Year 1 Apr 11 07:00","29.25","47.5","24.375","30.3212572661364","25.7521537123757","-63.2887011834247"
"Year 1 Apr 11 08:00","109.75","255.25","24.95","30.05717329137","27.5405929854297","-79.3046269564287"
"Year 1 Apr 11 09:00","167.25","511.75","25.475","29.8550377374925","29.0013291718366","-89.276323102577"
"Year 1 Apr 11 10:00","163","720.5","27.325","29.7560250199965","30.5695362389293","-90.232759582692"
"Year 1 Apr 11 11:00","165.5","813.75","29.7","29.7719728214957","32.3846099986404","-84.0930407475411"
"Year 1 Apr 11 12:00","165.5","859.25","32.025","29.8967240216428","33.9860356489947","-70.2147906018814"
"Year 1 Apr 11 13:00","165.75","875","33.875","30.1221253340791","35.3789870466053","-50.0748581871139"
"Year 1 Apr 11 14:00","155.75","872.25","35.5","30.4271298768312","36.684474151281","-24.8315428017255"
"Year 1 Apr 11 15:00","165","813.5","37.175","30.7884459220227","37.953103366287","3.84723415632368"
"Year 1 Apr 11 16:00","165.75","702.5","37.6","31.1942158995622","38.3420369837053","33.7317098421618"
"Year 1 Apr 11 17:00","149.75","510.75","37.675","31.6194461980169","38.20736932849","63.150579657016"
"Year 1 Apr 11 18:00","98.5","225","37.7","32.0198180795255","37.6634624296508","90.463807868314"
"Year 1 Apr 11 19:00","14","0","36.35","32.3622450345171","35.2782111851827","112.258163924452"
"Year 1 Apr 11 20:00","0","0","34.475","32.5963544076511","33.737185688785","125.638905309235"
"Year 1 Apr 11 21:00","0","0","32.65","32.6953164807128","32.4741258101695","126.632366434823"
"Year 1 Apr 11 22:00","0","0","31.525","32.6779213037019","31.5326716196318","117.612448409473"
"Year 1 Apr 11 23:00","0","0","30.55","32.5795077985945","30.7258574023928","101.409038174532"
"Year 1 Apr 12 00:00","0","0","29.625","32.425175356675","29.969148007472","82.3871512328772"
"Year 1 Apr 12 01:00","0","0","28.8","32.2336060207456","29.2839041326481","62.2385960077611"
"Year 1 Apr 12 02:00","0","0","28","32.0175113318648","28.6262009861062","41.7574376853326"
"Year 1 Apr 12 03:00","0","0","27.2","31.7841564425965","27.9856801133696","21.635830253122"
"Year 1 Apr 12 04:00","0","0","26.475","31.5385801245477","27.3905899921672","2.04901068824126"
"Year 1 Apr 12 05:00","0","0","25.7","31.2826065977018","26.7934136108856","-16.5458762442719"
"Year 1 Apr 12 06:00","0","0","24.975","31.0178284225222","26.2148031791455","-34.0265706419052"
"Year 1 Apr 12 07:00","31.5","42","25.1","30.7453880104076","26.5872361812178","-50.3832620807313"
"Year 1 Apr 12 08:00","110","246","25.5","30.4864775047839","28.2084886430264","-65.852704320583"
"Year 1 Apr 12 09:00","153.5","533","25.9","30.2924510799136","29.2687761341036","-75.7819480302795"
"Year 1 Apr 12 10:00","155","722.75","27.725","30.1915113141447","30.843034041548","-77.6986418491278"
"Year 1 Apr 12 11:00","139.5","834.75","29.95","30.1933274266426","32.463536556456","-73.6099834959596"
"Year 1 Apr 12 12:00","121","898","32.225","30.2964862807276","33.9828324536805","-62.0933454396117"
"Year 1 Apr 12 13:00","121.25","911.5","33.85","30.4948462150928","35.2851995784467","-44.7352022552732"
"Year 1 Apr 12 14:00","124.75","894.5","35.25","30.7679020960353","36.517934584616","-21.9482027980809"
"Year 1 Apr 12 15:00","161","807","36.65","31.0957888476235","37.8068148367332","4.12736213972061"
"Year 1 Apr 12 16:00","159","703.25","36.925","31.4686186513674","38.1919613827525","31.7914073180902"
"Year 1 Apr 12 17:00","140","518.5","36.75","31.8636151447713","37.9509326876945","59.4518076297799"
"Year 1 Apr 12 18:00","103","207.75","36.625","32.2338014492826","37.3835390778377","85.4945349462746"
"Year 1 Apr 12 19:00","14","0","35.7","32.5483610606042","35.0501107561051","105.673206207251"
"Year 1 Apr 12 20:00","0","0","34.425","32.7597438631368","33.8209148000783","116.966375722747"
"Year 1 Apr 12 21:00","0","0","33.2","32.8466994293428","32.8614754097873","116.668701069332"
"Year 1 Apr 12 22:00","0","0","32","32.8343341332058","31.9898506993752","108.021347928269"
"Year 1 Apr 12 23:00","0","0","30.725","32.7513064911162","31.0563830837695","94.3966181119149"
"Year 1 Apr 13 00:00","0","0","29.5","32.6141621687817","30.1663669734677","78.1716589774547"
"Year 1 Apr 13 01:00","0","0","28.9","32.433970919048","29.5193543012353","59.8381828163516"
"Year 1 Apr 13 02:00","0","0","28.5","32.2266781585617","29.0761964544003","39.5870317694196"
"Year 1 Apr 13 03:00","0","0","28.1","32.004895310157","28.6527712101306","19.6647929944338"
"Year 1 Apr 13 04:00","0","0","27.25","31.7786647851872","28.1068008331669","1.27668885436573"
"Year 1 Apr 13 05:00","0","0","26.25","31.5476433952992","27.4610370845107","-15.0090920195472"
"Year 1 Apr 13 06:00","0","0","25.25","31.3087389116519","26.7861867230986","-30.2895780838557"
"Year 1 Apr 13 07:00","31.75","42.5","25.525","31.0584916307505","27.2050718669269","-45.2256464340997"
"Year 1 Apr 13 08:00","111.25","247.25","26.15","30.8162134765449","28.9570396271263","-59.6090791444754"
"Year 1 Apr 13 09:00","155.25","532.25","26.825","30.6401351646951","30.120263200644","-68.9019416068942"
"Year 1 Apr 13 10:00","157.25","720","28.65","30.561548100635","31.7062754354088","-69.9934015127209"
"Year 1 Apr 13 11:00","170.25","792.75","30.85","30.5872985875986","33.5228633231124","-64.4862248748777"
"Year 1 Apr 13 12:00","227.25","767.75","33.05","30.7172783129404","35.3766937086528","-51.5698533979204"
"Year 1 Apr 13 13:00","218.75","809.5","34.425","30.9521892642042","36.6712794527064","-32.0290746020991"
"Year 1 Apr 13 14:00","169","850.75","35.6","31.2666227709616","37.5535667604936","-5.76627700202059"
"Year 1 Apr 13 15:00","158.25","811.75","36.725","31.6309480936269","38.328540697158","22.4942655636226"
"Year 1 Apr 13 16:00","157.25","707.25","37.075","32.0221778192701","38.525727174693","49.4357004721598"
"Year 1 Apr 13 17:00","139.25","522","37.25","32.4049325264882","38.3592001313229","76.4941853344776"
"Year 1 Apr 13 18:00","103.25","209.25","37.375","32.7545455450077","37.9216977143863","99.4244049011957"
"Year 1 Apr 13 19:00","14.5","0","36.5","33.051831970963","35.5764649093036","116.868203402489"
"Year 1 Apr 13 20:00","0","0","35.3","33.2520401289772","34.3675981219879","126.193713633994"
"Year 1 Apr 13 21:00","0","0","34.1","33.332808730719","33.4957314884702","124.313239749403"
"Year 1 Apr 13 22:00","0","0","33.125","33.3189388039055","32.7599494638881","114.612196462829"
"Year 1 Apr 13 23:00","0","0","32.15","33.2426950172954","32.0534165345329","100.206862858784"
"Year 1 Apr 14 00:00","0","0","31.225","33.1232893347159","31.3618798328446","83.8545125395518"
"Year 1 Apr 14 01:00","0","0","30.7","32.9727263064424","30.8629815378044","66.5030385989315"
"Year 1 Apr 14 02:00","0","0","30.3","32.8028154644995","30.4615362863659","48.4524271345526"
"Year 1 Apr 14 03:00","0","0","29.9","32.6228044168538","30.081252930256","31.1712039625543"
"Year 1 Apr 14 04:00","0","0","29.05","32.4383462001434","29.4603207642971","15.2686246664157"
"Year 1 Apr 14 05:00","0","0","28.05","32.2468410575339","28.7016030506626","0.791781759588986"
"Year 1 Apr 14 06:00","0","0","27.05","32.04065233516","27.8990631818436","-13.5611291286208"
"Year 1 Apr 14 07:00","31.75","49","27.1","31.8138948644504","28.2454206505506","-28.4660760038607"
"Year 1 Apr 14 08:00","113.75","259.75","27.5","31.5847726000167","29.9494219058952","-43.1192476050413"
"Year 1 Apr 14 09:00","170.75","512","27.9","31.4129427750336","31.4115091491581","-52.8680736828691"
"Year 1 Apr 14 10:00","164.5","722","29.725","31.3403206235343","33.0148057309939","-54.2783619624998"
"Year 1 Apr 14 11:00","165","816.75","32.1","31.3808428078621","34.7866643422619","-48.7570915972574"
"Year 1 Apr 14 12:00","167","856.5","34.425","31.530663519915","36.3235907820232","-36.0115634251755"
"Year 1 Apr 14 13:00","183.75","846","35.825","31.7782906644191","37.5614406419435","-17.0012471556536"
"Year 1 Apr 14 14:00","200","802.25","36.85","32.0915304946977","38.6279049115566","8.55103231604542"
"Year 1 Apr 14 15:00","216.75","725.75","37.925","32.4543180713244","39.5905954187939","35.4913716042062"
"Year 1 Apr 14 16:00","161.75","696.5","38.275","32.8501976484015","39.5307454701992","62.2301936070201"
"Year 1 Apr 14 17:00","139.25","521.5","38.45","33.2381425609444","39.230181773358","89.3493460907924"
"Year 1 Apr 14 18:00","103.25","210","38.575","33.5880037654539","38.8249010751261","111.56856791451"
"Year 1 Apr 14 19:00","14.5","0","37.625","33.8806975607336","36.5212203512329","127.765469695265"
"Year 1 Apr 14 20:00","0","0","36.325","34.0766800384824","35.2657529215862","136.004962528479"
"Year 1 Apr 14 21:00","0","0","35.025","34.1545284449853","34.2977987530916","133.180363363051"
"Year 1 Apr 14 22:00","0","0","33.725","34.135919173455","33.3707428045848","122.524852978463"
"Year 1 Apr 14 23:00","0","0","32.425","34.0482032349052","32.447843262908","107.097562641648"
"Year 1 Apr 15 00:00","0","0","31.125","33.9077315625185","31.5231840294399","89.0185591948547"
"Year 1 Apr 15 01:00","0","0","30.2","33.7236866637528","30.7672783862961","69.4819086949249"
"Year 1 Apr 15 02:00","0","0","29.4","33.5089600703914","30.1339245119373","48.3544260062034"
"Year 1 Apr 15 03:00","0","0","28.6","33.2730244907468","29.552004957424","27.3141170714898"
"Year 1 Apr 15 04:00","0","0","27.8","33.0255126302851","28.9389181184123","6.92107284959266"
"Year 1 Apr 15 05:00","0","0","27","32.7691421616112","28.3089980268745","-12.1682579935835"
"Year 1 Apr 15 06:00","0","0","26.2","32.5044358605314","27.6755248756803","-30.1794932737908"
"Year 1 Apr 15 07:00","34.5","42","26.15","32.2310054876314","28.0659507148629","-47.2190012934016"
"Year 1 Apr 15 08:00","121","243.75","26.35","31.9661475294844","29.8519832766529","-62.5594429677428"
"Year 1 Apr 15 09:00","173.5","520.5","26.55","31.7700271211847","30.929229993546","-72.4332504250247"
"Year 1 Apr 15 10:00","185.75","699","28.925","31.6727678764423","32.8551676892953","-73.8100194844913"
"Year 1 Apr 15 11:00","176.25","807.75","32.1","31.6905758900714","34.9873338844928","-69.4626788913505"
"Year 1 Apr 15 12:00","158","871.75","35.225","31.8312607611683","36.8874227085112","-56.662763085267"
"Year 1 Apr 15 13:00","152.5","896","36.675","32.0906296116473","38.1081282267052","-36.0470307300017"
